"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627869531886,0,29,245
1627869532088,2,28,244
1627869532455,0,26,248
1627869533397,0,26,248
1627869533880,0,26,248
1627869534401,0,19,255
1627869534896,0,19,255
1627869535403,0,19,255
1627869535895,0,19,255
1627869536910,0,19,255
1627869537923,0,19,255
1627869538933,0,19,255
1627869539767,0,20,254
1627869539962,0,20,254
1627869540193,1,20,253
1627869540821,0,19,255
1627869541006,0,20,254
1627869541199,0,21,253
1627869541366,0,22,252
1627869541514,2,21,251
1627869541932,1,19,254
1627869542459,0,19,255
1627869542937,0,19,255
1627869543127,0,20,254
1627869543294,0,21,253
1627869543470,0,28,246
1627869543771,0,29,245
1627869543948,0,29,245
1627869544081,0,30,244
1627869544251,0,40,234
1627869544468,0,49,225
1627869544975,0,49,225
1627869545162,0,50,224
1627869545307,0,51,223
1627869545484,0,52,222
1627869545707,0,53,221
1627869545881,0,54,220
1627869546077,1,53,220
1627869546497,0,53,221
1627869546982,0,53,221
1627869547299,0,54,220
1627869547629,0,55,219
1627869547871,0,55,219
1627869548055,0,56,218
1627869548241,0,57,217
1627869548500,3,54,217
1627869548680,1,53,220
1627869548999,0,53,221
1627869549525,0,53,221
1627869550033,0,53,221
1627869550536,0,53,221
1627869551030,0,53,221
1627869551532,0,45,229
1627869551902,0,45,229
1627869552027,0,46,228
1627869552199,0,47,227
1627869552558,0,37,237
1627869553041,0,37,237
1627869553553,0,37,237
1627869554045,0,37,237
1627869554554,0,37,237
1627869555060,0,37,237
1627869555376,0,38,236
1627869555545,0,39,235
1627869555679,0,39,235
1627869555846,0,40,234
1627869556035,0,41,233
1627869556233,4,37,233
1627869556579,0,37,237
1627869557072,0,37,237
1627869557582,0,37,237
1627869558081,0,37,237
1627869558278,0,38,236
1627869558437,0,39,235
1627869558640,1,39,234
1627869559083,0,39,235
1627869559607,0,39,235
1627869560090,0,38,236
1627869560609,0,37,237
1627869561099,0,37,237
1627869561633,0,37,237
1627869562135,0,37,237
1627869562640,0,37,237
1627869563140,0,37,237
1627869563437,0,38,236
1627869563589,0,39,235
1627869563720,0,39,235
1627869563968,0,40,234
1627869564197,0,41,233
1627869564394,3,38,233
1627869564660,0,37,237
1627869565155,0,37,237
1627869565664,0,37,237
1627869566160,0,37,237
1627869566325,0,38,236
1627869566669,0,36,238
1627869567172,0,36,238
1627869567680,0,36,238
1627869568022,1,36,237
1627869568212,0,37,237
1627869568400,0,38,236
1627869568544,0,39,235
1627869568707,1,39,234
1627869569193,0,39,235
1627869569722,0,39,235
1627869570222,0,39,235
1627869571049,0,40,234
1627869571241,0,40,234
1627869571508,0,40,234
1627869571733,0,41,233
1627869571970,0,41,233
1627869572155,0,42,232
1627869572317,1,42,231
1627869572506,1,42,231
1627869572729,0,39,235
1627869572861,0,40,234
1627869573273,0,40,234
1627869573728,0,40,234
1627869574255,0,40,234
1627869574745,0,39,235
1627869575253,0,39,235
1627869575701,0,39,235
1627869575843,0,40,234
1627869576261,1,37,236
1627869576764,0,37,237
1627869576995,0,38,236
1627869577261,0,42,232
1627869577770,0,42,232
1627869578257,0,42,232
1627869578796,0,42,232
1627869579285,0,42,232
1627869579584,0,43,231
1627869579758,0,44,230
1627869579886,0,44,230
1627869580032,0,45,229
1627869580245,1,45,228
1627869580435,1,45,228
1627869580820,0,42,232
1627869581289,0,41,233
1627869581533,0,42,232
1627869581813,0,42,232
1627869582314,0,42,232
1627869582829,0,42,232
1627869583312,0,42,232
1627869583833,0,41,233
1627869584316,0,41,233
1627869584857,0,41,233
1627869585363,0,41,233
1627869585872,0,41,233
1627869586384,0,41,233
1627869586852,0,41,233
1627869587347,0,41,233
1627869587664,0,42,232
1627869587810,0,43,231
1627869587985,0,43,231
1627869588170,0,44,230
1627869588351,0,44,230
1627869588531,1,42,231
1627869588895,0,41,233
1627869589360,0,41,233
1627869589615,0,42,232
1627869589887,0,41,233
1627869590383,0,41,233
1627869590889,0,41,233
1627869591377,0,41,233
1627869592401,0,41,233
1627869593391,0,41,233
1627869593905,0,36,238
1627869594398,0,36,238
1627869595392,0,36,238
1627869595813,0,36,238
1627869596008,0,37,237
1627869596422,0,36,238
1627869597922,0,35,239
1627869598111,0,36,238
1627869598283,0,37,237
1627869598476,0,38,236
1627869598681,3,36,235
1627869598938,0,36,238
1627869599092,1,36,237
1627869599449,0,35,239
1627869599977,0,34,240
1627869600445,0,33,241
1627869600844,0,33,241
1627869601003,0,34,240
1627869601457,0,34,240
1627869602352,4,31,239
1627869602557,2,29,243
1627869602735,0,30,244
1627869602944,0,31,243
1627869603152,0,32,242
1627869603404,0,33,241
1627869603581,0,33,241
1627869603814,0,33,241
1627869603980,0,34,240
1627869604128,0,34,240
1627869604262,0,35,239
1627869604400,0,36,238
1627869604626,2,33,239
1627869605016,0,32,242
1627869605240,0,33,241
1627869605431,0,34,240
1627869605598,0,35,239
1627869606017,0,34,240
1627869606581,0,34,240
1627869606737,0,35,239
1627869606888,0,36,238
1627869607059,0,37,237
1627869607453,1,37,236
1627869607651,0,37,237
1627869607822,0,38,236
1627869608071,0,39,235
1627869608366,0,40,234
1627869608520,0,41,233
1627869608719,0,42,232
1627869608914,0,43,231
1627869609101,0,43,231
1627869609296,0,44,230
1627869609487,0,45,229
1627869609684,0,45,229
1627869609869,0,46,228
1627869610061,0,47,227
1627869610266,0,48,226
1627869610456,0,49,225
1627869610656,0,50,224
1627869610797,0,50,224
1627869610995,0,51,223
1627869611176,0,52,222
1627869611369,0,53,221
1627869611549,0,54,220
1627869611751,0,55,219
1627869611892,0,49,225
1627869612022,0,49,225
1627869612175,0,49,225
1627869612338,0,49,225
1627869612544,0,49,225
1627869612715,0,49,225
1627869612896,0,50,224
1627869613111,0,50,224
1627869613267,0,51,223
1627869613429,0,52,222
1627869613656,2,50,222
1627869613864,0,49,225
1627869614052,1,48,225
1627869614213,1,48,225
1627869614449,0,49,225
1627869614635,0,49,225
1627869614785,0,50,224
1627869615161,0,45,229
1627869615348,0,45,229
1627869615504,2,43,229
1627869615708,1,42,231
1627869615848,0,42,232
1627869616031,0,43,231
1627869616259,3,41,230
1627869616639,0,36,238
1627869616821,0,37,237
1627869617029,2,36,236
1627869617239,0,35,239
1627869617437,1,35,238
1627869617685,1,35,238
1627869618176,0,35,239
1627869618667,0,35,239
1627869619221,0,35,239
1627869619678,1,35,238
1627869620007,0,36,238
1627869620147,0,37,237
1627869620308,0,37,237
1627869620457,0,38,236
1627869620626,1,38,235
1627869620797,3,36,235
1627869621241,0,35,239
1627869621694,0,35,239
1627869622225,0,34,240
1627869622705,0,34,240
1627869622906,0,35,239
1627869623229,0,34,240
1627869623741,0,31,243
1627869624257,0,30,244
1627869624766,0,29,245
1627869625167,1,27,246
1627869625381,0,28,246
1627869625768,0,15,259
1627869626268,0,15,259
1627869626802,1,12,261
1627869627311,0,12,262
1627869627794,0,12,262
1627869628117,0,13,261
1627869628286,0,14,260
1627869628453,0,14,260
1627869628588,0,15,259
1627869628882,0,16,258
1627869629145,1,15,258
1627869629315,1,12,261
1627869629467,0,13,261
1627869629801,0,13,261
1627869630323,0,13,261
1627869630818,0,13,261
1627869631015,0,14,260
1627869631314,0,14,260
1627869631861,0,14,260
1627869632028,0,15,259
1627869632299,0,15,259
1627869632543,0,16,258
1627869632855,0,16,258
1627869633800,10,7,257
1627869633966,4,7,263
1627869634156,0,7,267
1627869634327,0,8,266
1627869634560,0,9,265
1627869634795,0,10,264
1627869634951,0,10,264
1627869635102,1,9,264
1627869635317,0,9,265
1627869635467,0,10,264
1627869635636,0,11,263
1627869635893,1,11,262
1627869636193,0,12,262
1627869636443,1,12,261
1627869636689,0,13,261
1627869636913,0,14,260
1627869637114,0,15,259
1627869637286,3,11,260
1627869637454,0,12,262
1627869637882,0,10,264
1627869638115,0,11,263
1627869638399,0,11,263
1627869638905,0,11,263
1627869639391,2,10,262
1627869639573,0,11,263
1627869639911,1,11,262
1627869640119,0,14,260
1627869640332,0,15,259
1627869640519,1,16,257
1627869640927,0,15,259
1627869641436,1,12,261
1627869641928,0,11,263
1627869642137,0,12,262
1627869642361,0,13,261
1627869642516,0,14,260
1627869642671,0,14,260
1627869642952,0,14,260
1627869643141,0,15,259
1627869643352,0,16,258
1627869643625,1,14,259
1627869643958,0,14,260
1627869644298,0,15,259
1627869644456,0,16,258
1627869644589,0,16,258
1627869644728,0,17,257
1627869644891,0,18,256
1627869645116,4,14,256
1627869645498,0,14,260
1627869646489,0,13,261
1627869646785,0,14,260
1627869646972,1,33,240
1627869647509,1,32,241
1627869648011,0,32,242
1627869648515,0,32,242
1627869648990,0,32,242
