,ch-free,chi-inuse,imp(%),osg-inuse
2021-07-16 15:24:01.229139+00:00,270,1,1.094890510948905,3
2021-07-16 15:24:01.332908+00:00,270,1,1.094890510948905,3
2021-07-16 15:24:01.452700+00:00,270,1,1.094890510948905,3
2021-07-16 15:24:01.567656+00:00,270,1,1.094890510948905,3
2021-07-16 15:24:01.747360+00:00,269,1,1.4598540145985401,4
2021-07-16 15:24:01.753057+00:00,269,1,1.4598540145985401,4
2021-07-16 15:24:01.892061+00:00,269,1,1.4598540145985401,4
2021-07-16 15:24:02.010052+00:00,269,1,1.4598540145985401,4
2021-07-16 15:24:02.099884+00:00,268,2,1.4598540145985401,4
2021-07-16 15:24:02.134605+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:02.224137+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:02.333504+00:00,267,2,1.8248175182481752,5
2021-07-16 15:24:02.405168+00:00,267,2,1.8248175182481752,5
2021-07-16 15:24:02.464875+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:02.564247+00:00,267,2,1.8248175182481752,5
2021-07-16 15:24:02.654619+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:02.754376+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:02.896135+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:03.008523+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:03.123176+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:03.223936+00:00,267,2,1.8248175182481752,5
2021-07-16 15:24:03.332811+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:03.432158+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:03.537280+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:03.643251+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:03.737335+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:03.845479+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:03.939787+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:04.037479+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:04.137387+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:04.258998+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:04.350531+00:00,268,1,1.8248175182481752,5
2021-07-16 15:24:04.395675+00:00,267,1,2.18978102189781,6
2021-07-16 15:24:04.487667+00:00,267,1,2.18978102189781,6
2021-07-16 15:24:04.581147+00:00,267,1,2.18978102189781,6
2021-07-16 15:24:04.622184+00:00,266,1,2.5547445255474455,7
2021-07-16 15:24:04.711782+00:00,266,1,2.5547445255474455,7
2021-07-16 15:24:04.831050+00:00,266,1,2.5547445255474455,7
2021-07-16 15:24:04.949054+00:00,266,1,2.5547445255474455,7
2021-07-16 15:24:05.103941+00:00,266,1,2.5547445255474455,7
2021-07-16 15:24:05.214412+00:00,266,1,2.5547445255474455,7
2021-07-16 15:24:05.326325+00:00,265,2,2.5547445255474455,7
2021-07-16 15:24:05.379298+00:00,265,2,2.5547445255474455,7
2021-07-16 15:24:05.441152+00:00,266,1,2.5547445255474455,7
2021-07-16 15:24:05.488673+00:00,265,1,2.9197080291970803,8
2021-07-16 15:24:05.539135+00:00,265,1,2.9197080291970803,8
2021-07-16 15:24:05.643378+00:00,264,2,2.9197080291970803,8
2021-07-16 15:24:05.728467+00:00,265,1,2.9197080291970803,8
2021-07-16 15:24:05.863625+00:00,265,1,2.9197080291970803,8
2021-07-16 15:24:05.960534+00:00,265,1,2.9197080291970803,8
2021-07-16 15:24:06.059693+00:00,264,2,2.9197080291970803,8
2021-07-16 15:24:06.065714+00:00,264,1,3.2846715328467155,9
2021-07-16 15:24:06.133889+00:00,263,2,3.2846715328467155,9
2021-07-16 15:24:06.227925+00:00,264,1,3.2846715328467155,9
2021-07-16 15:24:06.318080+00:00,263,1,3.6496350364963503,10
2021-07-16 15:24:06.371187+00:00,263,1,3.6496350364963503,10
2021-07-16 15:24:06.486457+00:00,262,1,4.014598540145985,11
2021-07-16 15:24:06.491482+00:00,262,1,4.014598540145985,11
2021-07-16 15:24:06.585520+00:00,262,1,4.014598540145985,11
2021-07-16 15:24:06.654591+00:00,261,1,4.37956204379562,12
2021-07-16 15:24:06.698574+00:00,261,1,4.37956204379562,12
2021-07-16 15:24:06.805168+00:00,261,1,4.37956204379562,12
2021-07-16 15:24:06.904088+00:00,260,1,4.744525547445256,13
2021-07-16 15:24:06.907441+00:00,260,1,4.744525547445256,13
2021-07-16 15:24:07.023499+00:00,260,1,4.744525547445256,13
2021-07-16 15:24:07.151429+00:00,260,1,4.744525547445256,13
2021-07-16 15:24:07.260404+00:00,260,1,4.744525547445256,13
2021-07-16 15:24:07.360064+00:00,260,1,4.744525547445256,13
2021-07-16 15:24:07.483162+00:00,260,1,4.744525547445256,13
2021-07-16 15:24:07.619679+00:00,260,1,4.744525547445256,13
2021-07-16 15:24:07.714205+00:00,260,1,4.744525547445256,13
2021-07-16 15:24:07.805354+00:00,259,2,4.744525547445256,13
2021-07-16 15:24:07.894403+00:00,259,1,5.109489051094891,14
2021-07-16 15:24:07.947254+00:00,258,2,5.109489051094891,14
2021-07-16 15:24:08.048787+00:00,259,1,5.109489051094891,14
2021-07-16 15:24:08.145060+00:00,259,1,5.109489051094891,14
2021-07-16 15:24:08.251293+00:00,259,1,5.109489051094891,14
2021-07-16 15:24:08.358949+00:00,259,1,5.109489051094891,14
2021-07-16 15:24:08.467309+00:00,259,1,5.109489051094891,14
2021-07-16 15:24:08.579261+00:00,258,2,5.109489051094891,14
2021-07-16 15:24:08.668733+00:00,259,1,5.109489051094891,14
2021-07-16 15:24:08.690980+00:00,258,1,5.474452554744525,15
2021-07-16 15:24:08.779349+00:00,258,1,5.474452554744525,15
2021-07-16 15:24:08.874594+00:00,252,7,5.474452554744525,15
2021-07-16 15:24:08.994522+00:00,258,1,5.474452554744525,15
2021-07-16 15:24:09.020428+00:00,257,1,5.839416058394161,16
2021-07-16 15:24:09.116234+00:00,256,2,5.839416058394161,16
2021-07-16 15:24:09.196936+00:00,257,1,5.839416058394161,16
2021-07-16 15:24:09.317903+00:00,257,1,5.839416058394161,16
2021-07-16 15:24:09.414607+00:00,257,1,5.839416058394161,16
2021-07-16 15:24:09.504864+00:00,256,2,5.839416058394161,16
2021-07-16 15:24:09.590876+00:00,256,2,5.839416058394161,16
2021-07-16 15:24:09.672148+00:00,257,1,5.839416058394161,16
2021-07-16 15:24:09.815975+00:00,257,1,5.839416058394161,16
2021-07-16 15:24:09.911917+00:00,256,1,6.204379562043796,17
2021-07-16 15:24:09.922870+00:00,255,2,6.204379562043796,17
2021-07-16 15:24:10.006178+00:00,255,2,6.204379562043796,17
2021-07-16 15:24:10.082960+00:00,255,2,6.204379562043796,17
2021-07-16 15:24:10.174284+00:00,256,1,6.204379562043796,17
2021-07-16 15:24:10.220516+00:00,255,1,6.569343065693431,18
2021-07-16 15:24:10.281308+00:00,255,1,6.569343065693431,18
2021-07-16 15:24:10.409927+00:00,255,1,6.569343065693431,18
2021-07-16 15:24:10.481330+00:00,254,1,6.934306569343065,19
2021-07-16 15:24:10.532958+00:00,254,1,6.934306569343065,19
2021-07-16 15:24:10.647644+00:00,253,2,6.934306569343065,19
2021-07-16 15:24:10.654386+00:00,253,1,7.299270072992701,20
2021-07-16 15:24:10.750147+00:00,253,1,7.299270072992701,20
2021-07-16 15:24:10.800568+00:00,252,1,7.664233576642336,21
2021-07-16 15:24:10.863030+00:00,252,1,7.664233576642336,21
2021-07-16 15:24:10.987953+00:00,251,2,7.664233576642336,21
2021-07-16 15:24:11.038792+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:11.090072+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:11.192049+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:11.316084+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:11.459986+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:11.633164+00:00,250,2,8.02919708029197,22
2021-07-16 15:24:11.719491+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:11.802139+00:00,250,2,8.02919708029197,22
2021-07-16 15:24:11.932604+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:12.075445+00:00,250,2,8.02919708029197,22
2021-07-16 15:24:12.225498+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:12.330470+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:12.439545+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:12.537605+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:12.670950+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:12.794213+00:00,251,1,8.02919708029197,22
2021-07-16 15:24:13.498084+00:00,250,1,8.394160583941606,23
2021-07-16 15:24:15.134680+00:00,249,1,8.75912408759124,24
2021-07-16 15:24:15.379143+00:00,248,1,9.124087591240876,25
2021-07-16 15:24:15.856445+00:00,247,1,9.489051094890511,26
2021-07-16 15:24:16.027366+00:00,246,1,9.854014598540147,27
2021-07-16 15:24:16.184803+00:00,245,1,10.218978102189782,28
2021-07-16 15:24:16.378348+00:00,244,1,10.583941605839415,29
2021-07-16 15:24:16.620774+00:00,243,1,10.94890510948905,30
2021-07-16 15:24:16.905626+00:00,242,1,11.313868613138686,31
2021-07-16 15:24:17.284811+00:00,241,1,11.678832116788321,32
2021-07-16 15:24:17.649409+00:00,240,1,12.043795620437956,33
2021-07-16 15:24:18.026522+00:00,239,1,12.408759124087592,34
2021-07-16 15:24:18.630603+00:00,238,1,12.773722627737227,35
2021-07-16 15:24:18.955969+00:00,237,1,13.138686131386862,36
2021-07-16 15:24:19.684133+00:00,235,3,13.138686131386862,36
2021-07-16 15:24:19.819020+00:00,236,2,13.138686131386862,36
2021-07-16 15:24:19.872351+00:00,237,1,13.138686131386862,36
2021-07-16 15:24:19.954104+00:00,238,0,13.138686131386862,36
2021-07-16 15:24:19.957570+00:00,237,1,13.138686131386862,36
2021-07-16 15:24:20.602751+00:00,234,4,13.138686131386862,36
2021-07-16 15:24:21.053128+00:00,235,3,13.138686131386862,36
2021-07-16 15:24:21.553431+00:00,235,3,13.138686131386862,36
2021-07-16 15:24:21.630104+00:00,223,15,13.138686131386862,36
2021-07-16 15:24:21.784738+00:00,236,2,13.138686131386862,36
2021-07-16 15:24:22.153601+00:00,235,3,13.138686131386862,36
2021-07-16 15:24:22.314526+00:00,236,2,13.138686131386862,36
2021-07-16 15:24:22.375628+00:00,236,2,13.138686131386862,36
2021-07-16 15:24:22.438340+00:00,237,1,13.138686131386862,36
2021-07-16 15:24:22.471580+00:00,238,0,13.138686131386862,36
2021-07-16 15:24:22.494380+00:00,237,1,13.138686131386862,36
2021-07-16 15:24:23.107073+00:00,235,3,13.138686131386862,36
2021-07-16 15:24:23.281783+00:00,236,2,13.138686131386862,36
2021-07-16 15:24:23.342346+00:00,238,0,13.138686131386862,36
2021-07-16 15:24:23.388160+00:00,235,3,13.138686131386862,36
2021-07-16 15:24:24.125913+00:00,235,3,13.138686131386862,36
2021-07-16 15:24:24.300409+00:00,238,0,13.138686131386862,36
2021-07-16 15:24:24.339109+00:00,235,3,13.138686131386862,36
2021-07-16 15:24:25.006457+00:00,235,3,13.138686131386862,36
2021-07-16 15:24:25.664086+00:00,234,4,13.138686131386862,36
2021-07-16 15:24:25.783101+00:00,234,3,13.503649635036496,37
2021-07-16 15:24:25.861839+00:00,234,3,13.503649635036496,37
2021-07-16 15:24:25.961316+00:00,232,5,13.503649635036496,37
2021-07-16 15:24:26.052163+00:00,237,0,13.503649635036496,37
2021-07-16 15:24:26.328917+00:00,234,3,13.503649635036496,37
2021-07-16 15:24:26.422310+00:00,230,7,13.503649635036496,37
2021-07-16 15:24:26.542010+00:00,230,7,13.503649635036496,37
2021-07-16 15:24:26.553090+00:00,229,8,13.503649635036496,37
2021-07-16 15:24:26.703748+00:00,229,8,13.503649635036496,37
2021-07-16 15:24:26.815385+00:00,229,8,13.503649635036496,37
2021-07-16 15:24:26.945943+00:00,229,8,13.503649635036496,37
2021-07-16 15:24:27.046133+00:00,229,8,13.503649635036496,37
2021-07-16 15:24:27.156121+00:00,229,8,13.503649635036496,37
2021-07-16 15:24:27.822805+00:00,223,14,13.503649635036496,37
2021-07-16 15:24:28.598547+00:00,226,11,13.503649635036496,37
2021-07-16 15:24:29.275311+00:00,226,11,13.503649635036496,37
2021-07-16 15:24:29.900748+00:00,226,11,13.503649635036496,37
2021-07-16 15:24:30.510497+00:00,226,11,13.503649635036496,37
2021-07-16 15:24:30.659147+00:00,227,10,13.503649635036496,37
2021-07-16 15:24:30.710694+00:00,227,10,13.503649635036496,37
2021-07-16 15:24:31.054859+00:00,226,11,13.503649635036496,37
2021-07-16 15:24:31.665974+00:00,227,10,13.503649635036496,37
2021-07-16 15:24:32.284522+00:00,227,10,13.503649635036496,37
2021-07-16 15:24:33.118599+00:00,228,9,13.503649635036496,37
2021-07-16 15:24:33.537755+00:00,228,9,13.503649635036496,37
2021-07-16 15:24:33.645617+00:00,223,14,13.503649635036496,37
2021-07-16 15:24:33.835568+00:00,227,10,13.503649635036496,37
2021-07-16 15:24:34.479189+00:00,227,10,13.503649635036496,37
2021-07-16 15:24:35.072620+00:00,226,11,13.503649635036496,37
2021-07-16 15:24:35.255190+00:00,227,10,13.503649635036496,37
2021-07-16 15:24:35.375066+00:00,227,10,13.503649635036496,37
2021-07-16 15:24:35.949808+00:00,228,9,13.503649635036496,37
2021-07-16 15:24:36.840699+00:00,229,8,13.503649635036496,37
2021-07-16 15:24:37.178214+00:00,229,8,13.503649635036496,37
2021-07-16 15:24:37.459670+00:00,229,8,13.503649635036496,37
2021-07-16 15:24:37.743581+00:00,230,6,13.86861313868613,38
2021-07-16 15:24:37.902705+00:00,227,9,13.86861313868613,38
2021-07-16 15:24:38.584263+00:00,228,8,13.86861313868613,38
2021-07-16 15:24:39.223362+00:00,227,9,13.86861313868613,38
2021-07-16 15:24:39.394451+00:00,227,9,13.86861313868613,38
2021-07-16 15:24:40.082802+00:00,227,9,13.86861313868613,38
2021-07-16 15:24:40.310854+00:00,230,5,14.233576642335766,39
2021-07-16 15:24:40.514704+00:00,225,10,14.233576642335766,39
2021-07-16 15:24:41.153625+00:00,228,7,14.233576642335766,39
2021-07-16 15:24:41.313426+00:00,229,6,14.233576642335766,39
2021-07-16 15:24:41.322475+00:00,229,6,14.233576642335766,39
2021-07-16 15:24:41.596722+00:00,223,12,14.233576642335766,39
2021-07-16 15:24:41.717663+00:00,219,16,14.233576642335766,39
2021-07-16 15:24:41.788898+00:00,211,24,14.233576642335766,39
2021-07-16 15:24:41.852146+00:00,220,15,14.233576642335766,39
2021-07-16 15:24:42.450573+00:00,229,5,14.598540145985401,40
2021-07-16 15:24:42.502345+00:00,212,22,14.598540145985401,40
2021-07-16 15:24:42.767929+00:00,220,14,14.598540145985401,40
2021-07-16 15:24:43.177521+00:00,228,5,14.963503649635037,41
2021-07-16 15:24:43.399409+00:00,222,11,14.963503649635037,41
2021-07-16 15:24:43.635373+00:00,222,11,14.963503649635037,41
2021-07-16 15:24:43.757839+00:00,225,8,14.963503649635037,41
2021-07-16 15:24:44.476507+00:00,225,8,14.963503649635037,41
2021-07-16 15:24:45.153923+00:00,224,8,15.018315018315018,41
2021-07-16 15:24:45.873260+00:00,223,9,15.018315018315018,41
2021-07-16 15:24:45.998715+00:00,223,8,15.384615384615385,42
2021-07-16 15:24:46.112684+00:00,221,10,15.384615384615385,42
2021-07-16 15:24:46.727723+00:00,223,8,15.384615384615385,42
2021-07-16 15:24:47.315496+00:00,225,5,15.750915750915752,43
2021-07-16 15:24:47.359628+00:00,222,8,15.750915750915752,43
2021-07-16 15:24:47.544586+00:00,223,7,15.750915750915752,43
2021-07-16 15:24:47.554882+00:00,223,6,16.117216117216117,44
2021-07-16 15:24:47.613541+00:00,223,6,16.117216117216117,44
2021-07-16 15:24:47.676710+00:00,224,5,16.117216117216117,44
2021-07-16 15:24:47.781091+00:00,225,4,16.117216117216117,44
2021-07-16 15:24:48.536717+00:00,222,7,16.117216117216117,44
2021-07-16 15:24:49.346644+00:00,221,8,16.117216117216117,44
2021-07-16 15:24:49.569958+00:00,221,8,16.117216117216117,44
2021-07-16 15:24:50.194339+00:00,236,8,15.277777777777779,44
2021-07-16 15:24:50.911381+00:00,237,7,15.277777777777779,44
2021-07-16 15:24:51.551165+00:00,237,7,15.277777777777779,44
2021-07-16 15:24:52.198215+00:00,237,7,15.277777777777779,44
2021-07-16 15:24:52.370378+00:00,238,6,15.277777777777779,44
2021-07-16 15:24:52.441243+00:00,239,5,15.277777777777779,44
2021-07-16 15:24:52.898925+00:00,237,7,15.277777777777779,44
2021-07-16 15:24:53.307238+00:00,237,7,15.277777777777779,44
2021-07-16 15:24:54.014948+00:00,237,7,15.277777777777779,44
2021-07-16 15:24:54.729567+00:00,237,7,15.277777777777779,44
2021-07-16 15:24:55.366542+00:00,239,3,15.679442508710801,45
2021-07-16 15:24:55.399031+00:00,236,6,15.679442508710801,45
2021-07-16 15:24:55.558134+00:00,237,5,15.679442508710801,45
2021-07-16 15:24:55.853057+00:00,237,5,15.679442508710801,45
2021-07-16 15:24:55.863238+00:00,236,5,16.027874564459932,46
2021-07-16 15:24:56.356148+00:00,238,2,16.37630662020906,47
2021-07-16 15:24:56.482890+00:00,235,5,16.37630662020906,47
2021-07-16 15:24:57.195527+00:00,235,5,16.37630662020906,47
2021-07-16 15:24:57.361905+00:00,236,4,16.37630662020906,47
2021-07-16 15:24:57.419127+00:00,236,4,16.37630662020906,47
2021-07-16 15:24:57.504060+00:00,234,6,16.37630662020906,47
2021-07-16 15:24:58.356508+00:00,235,5,16.37630662020906,47
2021-07-16 15:24:58.612558+00:00,234,6,16.37630662020906,47
2021-07-16 15:24:59.111675+00:00,238,1,16.72473867595819,48
2021-07-16 15:24:59.272865+00:00,235,4,16.72473867595819,48
2021-07-16 15:24:59.745881+00:00,236,3,16.72473867595819,48
2021-07-16 15:25:00.176628+00:00,236,3,16.72473867595819,48
2021-07-16 15:25:00.252655+00:00,234,5,16.72473867595819,48
2021-07-16 15:25:00.421845+00:00,238,1,16.72473867595819,48
2021-07-16 15:25:00.526080+00:00,238,1,16.72473867595819,48
2021-07-16 15:25:01.212652+00:00,233,6,16.72473867595819,48
2021-07-16 15:25:01.919181+00:00,233,6,16.72473867595819,48
2021-07-16 15:25:02.149594+00:00,232,7,16.72473867595819,48
2021-07-16 15:25:02.628755+00:00,235,4,16.72473867595819,48
2021-07-16 15:25:03.330658+00:00,235,3,16.49122807017544,47
2021-07-16 15:25:04.006469+00:00,235,3,16.49122807017544,47
2021-07-16 15:25:04.339017+00:00,237,0,16.842105263157894,48
2021-07-16 15:25:04.682637+00:00,235,2,16.842105263157894,48
2021-07-16 15:25:05.026690+00:00,236,0,17.19298245614035,49
2021-07-16 15:25:05.186295+00:00,233,3,17.19298245614035,49
2021-07-16 15:25:05.813791+00:00,233,3,17.19298245614035,49
2021-07-16 15:25:06.495749+00:00,231,5,17.19298245614035,49
2021-07-16 15:25:06.746169+00:00,231,5,17.19298245614035,49
2021-07-16 15:25:06.920665+00:00,236,0,17.19298245614035,49
2021-07-16 15:25:06.947309+00:00,233,3,17.19298245614035,49
2021-07-16 15:25:07.053931+00:00,236,0,17.19298245614035,49
2021-07-16 15:25:07.247912+00:00,235,0,17.54385964912281,50
2021-07-16 15:25:07.590800+00:00,232,3,17.54385964912281,50
2021-07-16 15:25:08.276792+00:00,232,3,17.54385964912281,50
2021-07-16 15:25:08.914570+00:00,232,3,17.54385964912281,50
2021-07-16 15:25:09.603266+00:00,232,3,17.54385964912281,50
2021-07-16 15:25:10.307895+00:00,231,4,17.54385964912281,50
2021-07-16 15:25:10.492934+00:00,232,3,17.54385964912281,50
2021-07-16 15:25:11.394797+00:00,233,2,17.54385964912281,50
2021-07-16 15:25:12.055052+00:00,233,2,17.54385964912281,50
2021-07-16 15:25:12.200844+00:00,234,1,17.54385964912281,50
2021-07-16 15:25:12.250902+00:00,235,0,17.54385964912281,50
2021-07-16 15:25:12.255883+00:00,234,1,17.54385964912281,50
2021-07-16 15:25:12.504378+00:00,234,0,17.894736842105264,51
2021-07-16 15:25:12.555951+00:00,226,8,17.894736842105264,51
2021-07-16 15:25:13.160978+00:00,222,12,17.894736842105264,51
2021-07-16 15:25:13.188921+00:00,221,12,18.24561403508772,52
2021-07-16 15:25:13.790946+00:00,229,4,18.24561403508772,52
2021-07-16 15:25:14.350356+00:00,230,3,18.24561403508772,52
2021-07-16 15:25:14.523204+00:00,231,2,18.24561403508772,52
2021-07-16 15:25:14.597223+00:00,233,0,18.24561403508772,52
2021-07-16 15:25:14.617535+00:00,228,5,18.24561403508772,52
2021-07-16 15:25:14.880050+00:00,229,4,18.24561403508772,52
2021-07-16 15:25:15.009104+00:00,232,1,18.24561403508772,52
2021-07-16 15:25:15.640413+00:00,229,4,18.24561403508772,52
2021-07-16 15:25:15.837430+00:00,230,3,18.24561403508772,52
2021-07-16 15:25:16.010551+00:00,231,2,18.24561403508772,52
2021-07-16 15:25:16.068842+00:00,231,2,18.24561403508772,52
2021-07-16 15:25:16.133067+00:00,233,0,18.24561403508772,52
2021-07-16 15:25:16.159206+00:00,229,4,18.24561403508772,52
2021-07-16 15:25:16.353100+00:00,231,2,18.24561403508772,52
2021-07-16 15:25:16.409569+00:00,232,1,18.24561403508772,52
2021-07-16 15:25:16.474170+00:00,232,1,18.24561403508772,52
2021-07-16 15:25:16.531856+00:00,232,1,18.24561403508772,52
2021-07-16 15:25:16.593165+00:00,233,0,18.24561403508772,52
2021-07-16 15:25:16.597805+00:00,232,1,18.24561403508772,52
2021-07-16 15:25:16.654726+00:00,232,1,18.24561403508772,52
2021-07-16 15:25:17.288334+00:00,224,9,18.24561403508772,52
2021-07-16 15:25:17.643758+00:00,222,11,18.24561403508772,52
2021-07-16 15:25:17.773876+00:00,229,4,18.24561403508772,52
2021-07-16 15:25:17.886653+00:00,233,0,18.24561403508772,52
2021-07-16 15:25:17.983879+00:00,229,4,18.24561403508772,52
2021-07-16 15:25:18.166973+00:00,231,2,18.24561403508772,52
2021-07-16 15:25:18.226903+00:00,233,0,18.24561403508772,52
2021-07-16 15:25:18.288931+00:00,229,4,18.24561403508772,52
2021-07-16 15:25:18.789932+00:00,232,0,18.596491228070175,53
2021-07-16 15:25:18.968411+00:00,229,3,18.596491228070175,53
2021-07-16 15:25:19.635035+00:00,228,4,18.596491228070175,53
2021-07-16 15:25:19.894758+00:00,228,4,18.596491228070175,53
2021-07-16 15:25:20.077862+00:00,229,3,18.596491228070175,53
2021-07-16 15:25:20.182199+00:00,232,0,18.596491228070175,53
2021-07-16 15:25:20.200029+00:00,227,5,18.596491228070175,53
2021-07-16 15:25:20.409230+00:00,227,5,18.596491228070175,53
2021-07-16 15:25:21.027854+00:00,229,3,18.596491228070175,53
2021-07-16 15:25:21.784871+00:00,231,0,18.94736842105263,54
2021-07-16 15:25:21.926004+00:00,227,4,18.94736842105263,54
2021-07-16 15:25:22.101454+00:00,228,3,18.94736842105263,54
2021-07-16 15:25:22.197577+00:00,227,4,18.94736842105263,54
2021-07-16 15:25:22.302885+00:00,231,0,18.94736842105263,54
2021-07-16 15:25:22.760327+00:00,228,3,18.94736842105263,54
2021-07-16 15:25:23.421671+00:00,230,0,19.29824561403509,55
2021-07-16 15:25:23.468908+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:23.966532+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:24.616113+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:24.827824+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:25.469415+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:26.280732+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:26.441137+00:00,228,2,19.29824561403509,55
2021-07-16 15:25:26.503714+00:00,229,1,19.29824561403509,55
2021-07-16 15:25:26.545469+00:00,230,0,19.29824561403509,55
2021-07-16 15:25:26.947491+00:00,225,5,19.29824561403509,55
2021-07-16 15:25:27.664740+00:00,226,4,19.29824561403509,55
2021-07-16 15:25:28.319721+00:00,226,4,19.29824561403509,55
2021-07-16 15:25:28.991410+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:29.162756+00:00,230,0,19.29824561403509,55
2021-07-16 15:25:29.185192+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:29.370859+00:00,229,1,19.29824561403509,55
2021-07-16 15:25:29.419853+00:00,230,0,19.29824561403509,55
2021-07-16 15:25:29.580302+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:29.974865+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:30.174498+00:00,230,0,19.29824561403509,55
2021-07-16 15:25:30.214720+00:00,225,5,19.29824561403509,55
2021-07-16 15:25:30.447076+00:00,224,6,19.29824561403509,55
2021-07-16 15:25:30.551156+00:00,230,0,19.29824561403509,55
2021-07-16 15:25:30.563815+00:00,226,4,19.29824561403509,55
2021-07-16 15:25:31.041515+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:31.250768+00:00,227,3,19.29824561403509,55
2021-07-16 15:25:31.366258+00:00,225,5,19.29824561403509,55
2021-07-16 15:25:31.434385+00:00,228,2,19.29824561403509,55
