,ch-free,chi-inuse,imp(%),osg-inuse
2021-07-16 16:44:02.638211+00:00,284,1,0.0,0
2021-07-16 16:44:02.710526+00:00,281,4,0.0,0
2021-07-16 16:44:02.786927+00:00,284,1,0.0,0
2021-07-16 16:44:02.857199+00:00,284,1,0.0,0
2021-07-16 16:44:02.932157+00:00,284,1,0.0,0
2021-07-16 16:44:03.004447+00:00,284,1,0.0,0
2021-07-16 16:44:03.073963+00:00,284,1,0.0,0
2021-07-16 16:44:03.138441+00:00,284,1,0.0,0
2021-07-16 16:44:03.213198+00:00,284,1,0.0,0
2021-07-16 16:44:03.285408+00:00,284,1,0.0,0
2021-07-16 16:44:03.357784+00:00,284,1,0.0,0
2021-07-16 16:44:03.433962+00:00,284,1,0.0,0
2021-07-16 16:44:03.499153+00:00,245,40,0.0,0
2021-07-16 16:44:03.568701+00:00,284,1,0.0,0
2021-07-16 16:44:03.650277+00:00,284,1,0.0,0
2021-07-16 16:44:03.728949+00:00,284,1,0.0,0
2021-07-16 16:44:03.802663+00:00,284,1,0.0,0
2021-07-16 16:44:03.872686+00:00,284,1,0.0,0
2021-07-16 16:44:03.942266+00:00,265,20,0.0,0
2021-07-16 16:44:04.009470+00:00,284,1,0.0,0
2021-07-16 16:44:04.077778+00:00,284,1,0.0,0
2021-07-16 16:44:04.149093+00:00,284,1,0.0,0
2021-07-16 16:44:04.215273+00:00,284,1,0.0,0
2021-07-16 16:44:04.286447+00:00,284,1,0.0,0
2021-07-16 16:44:04.361623+00:00,284,1,0.0,0
2021-07-16 16:44:04.434914+00:00,284,1,0.0,0
2021-07-16 16:44:04.510003+00:00,280,5,0.0,0
2021-07-16 16:44:04.587137+00:00,284,1,0.0,0
2021-07-16 16:44:04.657766+00:00,280,5,0.0,0
2021-07-16 16:44:04.725608+00:00,284,1,0.0,0
2021-07-16 16:44:04.798791+00:00,284,1,0.0,0
2021-07-16 16:44:04.862883+00:00,284,1,0.0,0
2021-07-16 16:44:04.928596+00:00,284,1,0.0,0
2021-07-16 16:44:05.001287+00:00,281,4,0.0,0
2021-07-16 16:44:05.076550+00:00,284,1,0.0,0
2021-07-16 16:44:05.147966+00:00,281,4,0.0,0
2021-07-16 16:44:05.214570+00:00,281,4,0.0,0
2021-07-16 16:44:05.282045+00:00,284,1,0.0,0
2021-07-16 16:44:05.351461+00:00,284,1,0.0,0
2021-07-16 16:44:05.428900+00:00,281,4,0.0,0
2021-07-16 16:44:05.505747+00:00,281,4,0.0,0
2021-07-16 16:44:05.575746+00:00,284,1,0.0,0
2021-07-16 16:44:05.652148+00:00,284,1,0.0,0
2021-07-16 16:44:05.728338+00:00,281,4,0.0,0
2021-07-16 16:44:05.795233+00:00,281,4,0.0,0
2021-07-16 16:44:05.864121+00:00,281,4,0.0,0
2021-07-16 16:44:05.937200+00:00,284,1,0.0,0
2021-07-16 16:44:06.009754+00:00,284,1,0.0,0
2021-07-16 16:44:06.083483+00:00,284,1,0.0,0
2021-07-16 16:44:06.158239+00:00,284,1,0.0,0
2021-07-16 16:44:06.225489+00:00,284,1,0.0,0
2021-07-16 16:44:06.291271+00:00,284,1,0.0,0
2021-07-16 16:44:06.357727+00:00,284,1,0.0,0
2021-07-16 16:44:06.426279+00:00,284,1,0.0,0
2021-07-16 16:44:06.501473+00:00,284,1,0.0,0
2021-07-16 16:44:06.567141+00:00,284,1,0.0,0
2021-07-16 16:44:06.640817+00:00,284,1,0.0,0
2021-07-16 16:44:06.717536+00:00,284,1,0.0,0
2021-07-16 16:44:06.794775+00:00,284,1,0.0,0
2021-07-16 16:44:06.872736+00:00,284,1,0.0,0
2021-07-16 16:44:06.948070+00:00,284,1,0.0,0
2021-07-16 16:44:07.026368+00:00,284,1,0.0,0
2021-07-16 16:44:07.102713+00:00,284,1,0.0,0
2021-07-16 16:44:07.181633+00:00,284,1,0.0,0
2021-07-16 16:44:07.254205+00:00,281,4,0.0,0
2021-07-16 16:44:07.324266+00:00,281,4,0.0,0
2021-07-16 16:44:07.391853+00:00,280,5,0.0,0
2021-07-16 16:44:07.463316+00:00,275,10,0.0,0
2021-07-16 16:44:07.500927+00:00,275,10,0.0,0
2021-07-16 16:44:07.543684+00:00,284,1,0.0,0
2021-07-16 16:44:07.612591+00:00,280,5,0.0,0
2021-07-16 16:44:07.684498+00:00,280,5,0.0,0
2021-07-16 16:44:07.762178+00:00,280,5,0.0,0
2021-07-16 16:44:07.834330+00:00,280,5,0.0,0
2021-07-16 16:44:07.904444+00:00,284,1,0.0,0
2021-07-16 16:44:07.975848+00:00,280,5,0.0,0
2021-07-16 16:44:08.052700+00:00,280,5,0.0,0
2021-07-16 16:44:08.120002+00:00,284,1,0.0,0
2021-07-16 16:44:08.182736+00:00,279,6,0.0,0
2021-07-16 16:44:08.241110+00:00,280,5,0.0,0
2021-07-16 16:44:08.314578+00:00,280,5,0.0,0
2021-07-16 16:44:08.392468+00:00,284,1,0.0,0
2021-07-16 16:44:08.475734+00:00,280,5,0.0,0
2021-07-16 16:44:08.553653+00:00,284,1,0.0,0
2021-07-16 16:44:08.618949+00:00,284,1,0.0,0
2021-07-16 16:44:08.686947+00:00,274,11,0.0,0
2021-07-16 16:44:08.761494+00:00,274,11,0.0,0
2021-07-16 16:44:08.830736+00:00,284,1,0.0,0
2021-07-16 16:44:08.898278+00:00,284,1,0.0,0
2021-07-16 16:44:08.961727+00:00,284,1,0.0,0
2021-07-16 16:44:09.029008+00:00,284,1,0.0,0
2021-07-16 16:44:09.094036+00:00,284,1,0.0,0
2021-07-16 16:44:09.158940+00:00,283,2,0.0,0
2021-07-16 16:44:09.216940+00:00,284,1,0.0,0
2021-07-16 16:44:09.288065+00:00,284,1,0.0,0
2021-07-16 16:44:09.365031+00:00,284,1,0.0,0
2021-07-16 16:44:09.446717+00:00,284,1,0.0,0
2021-07-16 16:44:09.515663+00:00,284,1,0.0,0
2021-07-16 16:44:09.590891+00:00,284,1,0.0,0
2021-07-16 16:44:09.661358+00:00,284,1,0.0,0
2021-07-16 16:44:09.730254+00:00,280,5,0.0,0
2021-07-16 16:44:09.805893+00:00,280,5,0.0,0
2021-07-16 16:44:09.884548+00:00,279,6,0.0,0
2021-07-16 16:44:09.948734+00:00,284,1,0.0,0
2021-07-16 16:44:10.022886+00:00,284,1,0.0,0
2021-07-16 16:44:10.101612+00:00,284,1,0.0,0
2021-07-16 16:44:10.177872+00:00,280,5,0.0,0
2021-07-16 16:44:10.254482+00:00,274,11,0.0,0
2021-07-16 16:44:10.333442+00:00,280,5,0.0,0
2021-07-16 16:44:10.408346+00:00,280,5,0.0,0
2021-07-16 16:44:10.476129+00:00,284,1,0.0,0
2021-07-16 16:44:10.541778+00:00,284,1,0.0,0
2021-07-16 16:44:10.615340+00:00,284,1,0.0,0
2021-07-16 16:44:10.696183+00:00,280,5,0.0,0
2021-07-16 16:44:10.772428+00:00,280,5,0.0,0
2021-07-16 16:44:10.842382+00:00,283,2,0.0,0
2021-07-16 16:44:10.917748+00:00,284,1,0.0,0
2021-07-16 16:44:11.000102+00:00,284,1,0.0,0
2021-07-16 16:44:11.071179+00:00,284,1,0.0,0
2021-07-16 16:44:11.133879+00:00,283,2,0.0,0
2021-07-16 16:44:11.170808+00:00,283,2,0.0,0
2021-07-16 16:44:11.222509+00:00,284,1,0.0,0
2021-07-16 16:44:11.289404+00:00,284,1,0.0,0
2021-07-16 16:44:11.355008+00:00,284,1,0.0,0
2021-07-16 16:44:11.422668+00:00,284,1,0.0,0
2021-07-16 16:44:11.503926+00:00,284,1,0.0,0
2021-07-16 16:44:11.575394+00:00,284,1,0.0,0
2021-07-16 16:44:11.646806+00:00,284,1,0.0,0
2021-07-16 16:44:11.725484+00:00,284,1,0.0,0
2021-07-16 16:44:11.803982+00:00,284,1,0.0,0
2021-07-16 16:44:11.874789+00:00,284,1,0.0,0
2021-07-16 16:44:11.953142+00:00,284,1,0.0,0
2021-07-16 16:44:12.024281+00:00,284,1,0.0,0
2021-07-16 16:44:12.102399+00:00,284,1,0.0,0
2021-07-16 16:44:12.182451+00:00,247,38,0.0,0
2021-07-16 16:44:12.255264+00:00,284,1,0.0,0
2021-07-16 16:44:12.328048+00:00,255,30,0.0,0
2021-07-16 16:44:12.400689+00:00,284,1,0.0,0
2021-07-16 16:44:12.467831+00:00,284,1,0.0,0
2021-07-16 16:44:12.545815+00:00,284,1,0.0,0
2021-07-16 16:44:12.613354+00:00,284,1,0.0,0
2021-07-16 16:44:12.681613+00:00,283,2,0.0,0
2021-07-16 16:44:12.753933+00:00,284,1,0.0,0
2021-07-16 16:44:12.825243+00:00,284,1,0.0,0
2021-07-16 16:44:12.901587+00:00,284,1,0.0,0
2021-07-16 16:44:12.975534+00:00,284,1,0.0,0
2021-07-16 16:44:13.049936+00:00,284,1,0.0,0
2021-07-16 16:44:13.129151+00:00,284,1,0.0,0
2021-07-16 16:44:13.199439+00:00,284,1,0.0,0
2021-07-16 16:44:13.276991+00:00,284,1,0.0,0
2021-07-16 16:44:13.342304+00:00,282,3,0.0,0
2021-07-16 16:44:13.418073+00:00,284,1,0.0,0
2021-07-16 16:44:13.497290+00:00,284,1,0.0,0
2021-07-16 16:44:13.583396+00:00,284,1,0.0,0
2021-07-16 16:44:13.660335+00:00,284,1,0.0,0
2021-07-16 16:44:13.734101+00:00,284,1,0.0,0
2021-07-16 16:44:13.825798+00:00,284,1,0.0,0
2021-07-16 16:44:13.891556+00:00,284,1,0.0,0
2021-07-16 16:44:13.960929+00:00,284,1,0.0,0
2021-07-16 16:44:14.028491+00:00,284,1,0.0,0
2021-07-16 16:44:14.104791+00:00,284,1,0.0,0
2021-07-16 16:44:14.174131+00:00,284,1,0.0,0
2021-07-16 16:44:14.248817+00:00,284,1,0.0,0
2021-07-16 16:44:14.316889+00:00,284,1,0.0,0
2021-07-16 16:44:14.387098+00:00,284,1,0.0,0
2021-07-16 16:44:14.458308+00:00,284,1,0.0,0
2021-07-16 16:44:14.534130+00:00,284,1,0.0,0
2021-07-16 16:44:14.605688+00:00,284,1,0.0,0
2021-07-16 16:44:14.685126+00:00,284,1,0.0,0
2021-07-16 16:44:14.765000+00:00,284,1,0.0,0
2021-07-16 16:44:14.836718+00:00,284,1,0.0,0
2021-07-16 16:44:14.911948+00:00,284,1,0.0,0
2021-07-16 16:44:14.991186+00:00,284,1,0.0,0
2021-07-16 16:44:15.063625+00:00,284,1,0.0,0
2021-07-16 16:44:15.142077+00:00,284,1,0.0,0
2021-07-16 16:44:15.211118+00:00,254,31,0.0,0
2021-07-16 16:44:15.265916+00:00,284,1,0.0,0
2021-07-16 16:44:15.332531+00:00,284,1,0.0,0
2021-07-16 16:44:15.395610+00:00,283,2,0.0,0
2021-07-16 16:44:15.466541+00:00,284,1,0.0,0
2021-07-16 16:44:15.547280+00:00,284,1,0.0,0
2021-07-16 16:44:15.625481+00:00,284,1,0.0,0
2021-07-16 16:44:15.688872+00:00,284,1,0.0,0
2021-07-16 16:44:15.762026+00:00,284,1,0.0,0
2021-07-16 16:44:15.837463+00:00,284,1,0.0,0
2021-07-16 16:44:15.910091+00:00,284,1,0.0,0
2021-07-16 16:44:15.981822+00:00,284,1,0.0,0
2021-07-16 16:44:16.057559+00:00,284,1,0.0,0
2021-07-16 16:44:16.141997+00:00,284,1,0.0,0
2021-07-16 16:44:16.224561+00:00,284,1,0.0,0
2021-07-16 16:44:16.302591+00:00,284,1,0.0,0
2021-07-16 16:44:16.375635+00:00,284,1,0.0,0
2021-07-16 16:44:16.445339+00:00,284,1,0.0,0
2021-07-16 16:44:16.518317+00:00,284,1,0.0,0
2021-07-16 16:44:16.590396+00:00,284,1,0.0,0
2021-07-16 16:44:16.664323+00:00,284,1,0.0,0
2021-07-16 16:44:16.735339+00:00,284,1,0.0,0
2021-07-16 16:44:16.812459+00:00,283,2,0.0,0
2021-07-16 16:44:16.859745+00:00,284,1,0.0,0
2021-07-16 16:44:16.926184+00:00,284,1,0.0,0
2021-07-16 16:44:16.993888+00:00,284,1,0.0,0
2021-07-16 16:44:17.069125+00:00,284,1,0.0,0
2021-07-16 16:44:17.135545+00:00,284,1,0.0,0
2021-07-16 16:44:17.208153+00:00,282,3,0.0,0
2021-07-16 16:44:17.280538+00:00,282,3,0.0,0
2021-07-16 16:44:17.350051+00:00,284,1,0.0,0
2021-07-16 16:44:17.422284+00:00,284,1,0.0,0
2021-07-16 16:44:17.493032+00:00,284,1,0.0,0
2021-07-16 16:44:17.560533+00:00,284,1,0.0,0
2021-07-16 16:44:17.636070+00:00,284,1,0.0,0
2021-07-16 16:44:17.709938+00:00,284,1,0.0,0
2021-07-16 16:44:17.773275+00:00,284,1,0.0,0
2021-07-16 16:44:17.843184+00:00,284,1,0.0,0
2021-07-16 16:44:17.916920+00:00,284,1,0.0,0
2021-07-16 16:44:17.991955+00:00,284,1,0.0,0
2021-07-16 16:44:18.058017+00:00,284,1,0.0,0
2021-07-16 16:44:18.133334+00:00,284,1,0.0,0
2021-07-16 16:44:18.204007+00:00,284,1,0.0,0
2021-07-16 16:44:18.270735+00:00,284,1,0.0,0
2021-07-16 16:44:18.340147+00:00,284,1,0.0,0
2021-07-16 16:44:18.408766+00:00,282,3,0.0,0
2021-07-16 16:44:18.482091+00:00,284,1,0.0,0
2021-07-16 16:44:18.564822+00:00,283,2,0.0,0
2021-07-16 16:44:18.617948+00:00,281,4,0.0,0
2021-07-16 16:44:18.685467+00:00,284,1,0.0,0
2021-07-16 16:44:18.767831+00:00,284,1,0.0,0
2021-07-16 16:44:18.839279+00:00,284,1,0.0,0
2021-07-16 16:44:18.905964+00:00,284,1,0.0,0
2021-07-16 16:44:18.979537+00:00,281,4,0.0,0
2021-07-16 16:44:19.040236+00:00,284,1,0.0,0
2021-07-16 16:44:19.108159+00:00,284,1,0.0,0
2021-07-16 16:44:19.186750+00:00,284,1,0.0,0
2021-07-16 16:44:19.253334+00:00,283,2,0.0,0
2021-07-16 16:44:19.308796+00:00,283,2,0.0,0
2021-07-16 16:44:19.356531+00:00,284,1,0.0,0
2021-07-16 16:44:19.430363+00:00,284,1,0.0,0
2021-07-16 16:44:19.507000+00:00,284,1,0.0,0
2021-07-16 16:44:19.581872+00:00,284,1,0.0,0
2021-07-16 16:44:19.663714+00:00,284,1,0.0,0
2021-07-16 16:44:19.731256+00:00,284,1,0.0,0
2021-07-16 16:44:19.796976+00:00,284,1,0.0,0
2021-07-16 16:44:19.870760+00:00,284,1,0.0,0
2021-07-16 16:44:19.941311+00:00,284,1,0.0,0
2021-07-16 16:44:20.009280+00:00,284,1,0.0,0
2021-07-16 16:44:20.080997+00:00,284,1,0.0,0
2021-07-16 16:44:20.159401+00:00,284,1,0.0,0
2021-07-16 16:44:20.228633+00:00,284,1,0.0,0
2021-07-16 16:44:20.293563+00:00,284,1,0.0,0
2021-07-16 16:44:20.369060+00:00,284,1,0.0,0
2021-07-16 16:44:20.443151+00:00,284,1,0.0,0
2021-07-16 16:44:20.512567+00:00,284,1,0.0,0
2021-07-16 16:44:20.580791+00:00,284,1,0.0,0
2021-07-16 16:44:20.654497+00:00,284,1,0.0,0
2021-07-16 16:44:20.729187+00:00,284,1,0.0,0
2021-07-16 16:44:20.807280+00:00,284,1,0.0,0
2021-07-16 16:44:20.884053+00:00,284,1,0.0,0
2021-07-16 16:44:20.961945+00:00,284,1,0.0,0
2021-07-16 16:44:21.050671+00:00,284,1,0.0,0
2021-07-16 16:44:21.121529+00:00,284,1,0.0,0
2021-07-16 16:44:21.199939+00:00,284,1,0.0,0
2021-07-16 16:44:21.278063+00:00,284,1,0.0,0
2021-07-16 16:44:21.350442+00:00,284,1,0.0,0
2021-07-16 16:44:21.419839+00:00,284,1,0.0,0
2021-07-16 16:44:21.488832+00:00,284,1,0.0,0
2021-07-16 16:44:21.576411+00:00,284,1,0.0,0
2021-07-16 16:44:21.654292+00:00,284,1,0.0,0
2021-07-16 16:44:21.725185+00:00,284,1,0.0,0
2021-07-16 16:44:21.793966+00:00,284,1,0.0,0
2021-07-16 16:44:21.870222+00:00,284,1,0.0,0
2021-07-16 16:44:21.942507+00:00,284,1,0.0,0
2021-07-16 16:44:22.013734+00:00,284,1,0.0,0
2021-07-16 16:44:22.085576+00:00,255,30,0.0,0
2021-07-16 16:44:22.162887+00:00,245,40,0.0,0
2021-07-16 16:44:22.240432+00:00,284,1,0.0,0
2021-07-16 16:44:22.314221+00:00,284,1,0.0,0
2021-07-16 16:44:22.388590+00:00,284,1,0.0,0
2021-07-16 16:44:22.465030+00:00,284,1,0.0,0
2021-07-16 16:44:22.541914+00:00,284,1,0.0,0
2021-07-16 16:44:22.617509+00:00,284,1,0.0,0
2021-07-16 16:44:22.691484+00:00,284,1,0.0,0
2021-07-16 16:44:22.765319+00:00,284,1,0.0,0
2021-07-16 16:44:22.834504+00:00,284,1,0.0,0
2021-07-16 16:44:22.909221+00:00,284,1,0.0,0
2021-07-16 16:44:22.979990+00:00,284,1,0.0,0
2021-07-16 16:44:23.053554+00:00,284,1,0.0,0
2021-07-16 16:44:23.127143+00:00,284,1,0.0,0
2021-07-16 16:44:23.201869+00:00,284,1,0.0,0
2021-07-16 16:44:23.277663+00:00,284,1,0.0,0
2021-07-16 16:44:23.350528+00:00,244,41,0.0,0
2021-07-16 16:44:23.416593+00:00,284,1,0.0,0
2021-07-16 16:44:23.492567+00:00,283,2,0.0,0
2021-07-16 16:44:23.565537+00:00,284,1,0.0,0
2021-07-16 16:44:23.634949+00:00,277,8,0.0,0
2021-07-16 16:44:23.713527+00:00,269,16,0.0,0
2021-07-16 16:44:23.780775+00:00,268,17,0.0,0
2021-07-16 16:44:23.819377+00:00,236,49,0.0,0
2021-07-16 16:44:23.874514+00:00,284,1,0.0,0
2021-07-16 16:44:23.945984+00:00,270,15,0.0,0
2021-07-16 16:44:24.014375+00:00,284,1,0.0,0
2021-07-16 16:44:24.089112+00:00,284,1,0.0,0
2021-07-16 16:44:24.158295+00:00,283,2,0.0,0
2021-07-16 16:44:24.207917+00:00,283,2,0.0,0
2021-07-16 16:44:24.261087+00:00,284,1,0.0,0
2021-07-16 16:44:24.334671+00:00,284,1,0.0,0
2021-07-16 16:44:24.412646+00:00,284,1,0.0,0
2021-07-16 16:44:24.495231+00:00,284,1,0.0,0
2021-07-16 16:44:24.569390+00:00,284,1,0.0,0
2021-07-16 16:44:24.638438+00:00,284,1,0.0,0
2021-07-16 16:44:24.705307+00:00,284,1,0.0,0
2021-07-16 16:44:24.774212+00:00,284,1,0.0,0
2021-07-16 16:44:24.842168+00:00,284,1,0.0,0
2021-07-16 16:44:24.917433+00:00,284,1,0.0,0
2021-07-16 16:44:24.988562+00:00,284,1,0.0,0
2021-07-16 16:44:25.055698+00:00,284,1,0.0,0
2021-07-16 16:44:25.138570+00:00,284,1,0.0,0
2021-07-16 16:44:25.215503+00:00,284,1,0.0,0
2021-07-16 16:44:25.285038+00:00,284,1,0.0,0
2021-07-16 16:44:25.357597+00:00,283,2,0.0,0
2021-07-16 16:44:25.410941+00:00,284,1,0.0,0
2021-07-16 16:44:25.485859+00:00,284,1,0.0,0
2021-07-16 16:44:25.562579+00:00,284,1,0.0,0
2021-07-16 16:44:25.633380+00:00,284,1,0.0,0
2021-07-16 16:44:25.701667+00:00,284,1,0.0,0
2021-07-16 16:44:25.768554+00:00,284,1,0.0,0
2021-07-16 16:44:25.838773+00:00,284,1,0.0,0
2021-07-16 16:44:25.906413+00:00,284,1,0.0,0
2021-07-16 16:44:25.974704+00:00,284,1,0.0,0
2021-07-16 16:44:26.041593+00:00,284,1,0.0,0
2021-07-16 16:44:26.118629+00:00,284,1,0.0,0
2021-07-16 16:44:26.202264+00:00,284,1,0.0,0
2021-07-16 16:44:26.275831+00:00,284,1,0.0,0
2021-07-16 16:44:26.346226+00:00,284,1,0.0,0
2021-07-16 16:44:26.420552+00:00,284,1,0.0,0
2021-07-16 16:44:26.500110+00:00,284,1,0.0,0
2021-07-16 16:44:26.577828+00:00,284,1,0.0,0
2021-07-16 16:44:26.649445+00:00,284,1,0.0,0
2021-07-16 16:44:26.721102+00:00,284,1,0.0,0
2021-07-16 16:44:26.792713+00:00,284,1,0.0,0
2021-07-16 16:44:26.868397+00:00,284,1,0.0,0
2021-07-16 16:44:26.944829+00:00,283,2,0.0,0
2021-07-16 16:44:27.018283+00:00,284,1,0.0,0
2021-07-16 16:44:27.093192+00:00,284,1,0.0,0
2021-07-16 16:44:27.170092+00:00,284,1,0.0,0
2021-07-16 16:44:27.246024+00:00,284,1,0.0,0
2021-07-16 16:44:27.312560+00:00,284,1,0.0,0
2021-07-16 16:44:27.392868+00:00,284,1,0.0,0
2021-07-16 16:44:27.466363+00:00,284,1,0.0,0
2021-07-16 16:44:27.539906+00:00,284,1,0.0,0
2021-07-16 16:44:27.606131+00:00,284,1,0.0,0
2021-07-16 16:44:27.675416+00:00,284,1,0.0,0
2021-07-16 16:44:27.743906+00:00,284,1,0.0,0
2021-07-16 16:44:27.813758+00:00,264,21,0.0,0
2021-07-16 16:44:27.888992+00:00,284,1,0.0,0
2021-07-16 16:44:27.960560+00:00,284,1,0.0,0
2021-07-16 16:44:28.049298+00:00,284,1,0.0,0
2021-07-16 16:44:28.106865+00:00,284,1,0.0,0
2021-07-16 16:44:28.176614+00:00,284,1,0.0,0
2021-07-16 16:44:28.242759+00:00,284,1,0.0,0
2021-07-16 16:44:28.316788+00:00,284,1,0.0,0
2021-07-16 16:44:28.389553+00:00,284,1,0.0,0
2021-07-16 16:44:28.457990+00:00,284,1,0.0,0
2021-07-16 16:44:28.527519+00:00,284,1,0.0,0
2021-07-16 16:44:28.593277+00:00,283,2,0.0,0
2021-07-16 16:44:28.644286+00:00,283,2,0.0,0
2021-07-16 16:44:28.685485+00:00,283,2,0.0,0
2021-07-16 16:44:28.751771+00:00,284,1,0.0,0
2021-07-16 16:44:28.817330+00:00,283,2,0.0,0
2021-07-16 16:44:28.869690+00:00,284,1,0.0,0
2021-07-16 16:44:28.929096+00:00,284,1,0.0,0
2021-07-16 16:44:29.000341+00:00,284,1,0.0,0
2021-07-16 16:44:29.077803+00:00,284,1,0.0,0
2021-07-16 16:44:29.146974+00:00,284,1,0.0,0
2021-07-16 16:44:29.218801+00:00,284,1,0.0,0
2021-07-16 16:44:29.289003+00:00,284,1,0.0,0
2021-07-16 16:44:29.357275+00:00,284,1,0.0,0
2021-07-16 16:44:29.424062+00:00,282,3,0.0,0
2021-07-16 16:44:29.499872+00:00,284,1,0.0,0
2021-07-16 16:44:29.630678+00:00,165,120,0.0,0
2021-07-16 16:44:29.717434+00:00,284,1,0.0,0
2021-07-16 16:44:29.786835+00:00,284,1,0.0,0
2021-07-16 16:44:29.853551+00:00,284,1,0.0,0
2021-07-16 16:44:29.925381+00:00,284,1,0.0,0
2021-07-16 16:44:29.995620+00:00,284,1,0.0,0
2021-07-16 16:44:30.067661+00:00,284,1,0.0,0
2021-07-16 16:44:30.162423+00:00,284,1,0.0,0
2021-07-16 16:44:30.226108+00:00,280,5,0.0,0
2021-07-16 16:44:30.302704+00:00,284,1,0.0,0
2021-07-16 16:44:30.371358+00:00,284,1,0.0,0
2021-07-16 16:44:30.450310+00:00,284,1,0.0,0
2021-07-16 16:44:30.519574+00:00,283,2,0.0,0
2021-07-16 16:44:30.591877+00:00,284,1,0.0,0
2021-07-16 16:44:30.673823+00:00,284,1,0.0,0
2021-07-16 16:44:30.750386+00:00,284,1,0.0,0
2021-07-16 16:44:30.814230+00:00,283,2,0.0,0
2021-07-16 16:44:30.864456+00:00,284,1,0.0,0
2021-07-16 16:44:30.934081+00:00,284,1,0.0,0
2021-07-16 16:44:31.000928+00:00,284,1,0.0,0
2021-07-16 16:44:31.072176+00:00,284,1,0.0,0
2021-07-16 16:44:31.147318+00:00,284,1,0.0,0
2021-07-16 16:44:31.218336+00:00,284,1,0.0,0
2021-07-16 16:44:31.287956+00:00,284,1,0.0,0
2021-07-16 16:44:31.377325+00:00,284,1,0.0,0
2021-07-16 16:44:31.445162+00:00,284,1,0.0,0
2021-07-16 16:44:31.517306+00:00,284,1,0.0,0
2021-07-16 16:44:31.594388+00:00,284,1,0.0,0
2021-07-16 16:44:31.654956+00:00,284,1,0.0,0
2021-07-16 16:44:31.727759+00:00,284,1,0.0,0
2021-07-16 16:44:31.794870+00:00,284,1,0.0,0
2021-07-16 16:44:31.871871+00:00,284,1,0.0,0
2021-07-16 16:44:31.939872+00:00,284,1,0.0,0
2021-07-16 16:44:32.017610+00:00,284,1,0.0,0
2021-07-16 16:44:32.095153+00:00,284,1,0.0,0
2021-07-16 16:44:32.169825+00:00,284,1,0.0,0
2021-07-16 16:44:32.247844+00:00,284,1,0.0,0
2021-07-16 16:44:32.323732+00:00,284,1,0.0,0
2021-07-16 16:44:32.400490+00:00,284,1,0.0,0
2021-07-16 16:44:32.479753+00:00,284,1,0.0,0
2021-07-16 16:44:32.563639+00:00,284,1,0.0,0
2021-07-16 16:44:32.642358+00:00,284,1,0.0,0
2021-07-16 16:44:32.716012+00:00,284,1,0.0,0
2021-07-16 16:44:32.790476+00:00,284,1,0.0,0
2021-07-16 16:44:32.861325+00:00,283,2,0.0,0
2021-07-16 16:44:32.913748+00:00,283,2,0.0,0
2021-07-16 16:44:32.971565+00:00,283,2,0.0,0
2021-07-16 16:44:33.051701+00:00,284,1,0.0,0
2021-07-16 16:44:33.122316+00:00,284,1,0.0,0
2021-07-16 16:44:33.197573+00:00,284,1,0.0,0
2021-07-16 16:44:33.275576+00:00,284,1,0.0,0
2021-07-16 16:44:33.353158+00:00,284,1,0.0,0
2021-07-16 16:44:33.427993+00:00,284,1,0.0,0
2021-07-16 16:44:33.503645+00:00,284,1,0.0,0
2021-07-16 16:44:33.573122+00:00,284,1,0.0,0
2021-07-16 16:44:33.640823+00:00,284,1,0.0,0
2021-07-16 16:44:33.718283+00:00,284,1,0.0,0
2021-07-16 16:44:33.794069+00:00,284,1,0.0,0
2021-07-16 16:44:33.871299+00:00,284,1,0.0,0
2021-07-16 16:44:33.949649+00:00,284,1,0.0,0
2021-07-16 16:44:34.023361+00:00,284,1,0.0,0
2021-07-16 16:44:34.096077+00:00,284,1,0.0,0
2021-07-16 16:44:34.170130+00:00,284,1,0.0,0
2021-07-16 16:44:34.241259+00:00,284,1,0.0,0
2021-07-16 16:44:34.318901+00:00,253,32,0.0,0
2021-07-16 16:44:34.396624+00:00,284,1,0.0,0
2021-07-16 16:44:34.473504+00:00,284,1,0.0,0
2021-07-16 16:44:34.553770+00:00,284,1,0.0,0
2021-07-16 16:44:34.626566+00:00,282,1,0.0,0
2021-07-16 16:44:34.694992+00:00,282,1,0.0,0
2021-07-16 16:44:34.772556+00:00,282,1,0.0,0
2021-07-16 16:44:34.841352+00:00,282,1,0.0,0
2021-07-16 16:44:34.905739+00:00,282,1,0.0,0
2021-07-16 16:44:34.973941+00:00,282,1,0.0,0
2021-07-16 16:44:35.040582+00:00,282,1,0.0,0
2021-07-16 16:44:35.109918+00:00,277,6,0.0,0
2021-07-16 16:44:35.187781+00:00,282,1,0.0,0
2021-07-16 16:44:35.259483+00:00,282,1,0.0,0
2021-07-16 16:44:35.335393+00:00,282,1,0.0,0
2021-07-16 16:44:35.406113+00:00,282,1,0.0,0
2021-07-16 16:44:35.481343+00:00,282,1,0.0,0
2021-07-16 16:44:35.557970+00:00,282,1,0.0,0
2021-07-16 16:44:35.627195+00:00,282,1,0.0,0
2021-07-16 16:44:35.706578+00:00,276,7,0.0,0
2021-07-16 16:44:35.787260+00:00,282,1,0.0,0
2021-07-16 16:44:35.865874+00:00,282,1,0.0,0
2021-07-16 16:44:35.934920+00:00,282,1,0.0,0
2021-07-16 16:44:36.012619+00:00,282,1,0.0,0
