GlobalJobId,BlockReadKbytes,BlockWriteKbytes,CPUsUsage,CompletionDate,CpusProvisioned,DiskProvisioned,DiskUsage,DiskUsage_RAW,GpusProvisioned,JOBGLIDEIN_ResourceName,JobDuration,JobPrio,JobStartDate,JobState,MemoryProvisioned,ResidentSetSize,MemoryUsage
scott.grid.uchicago.edu#2537767.0#1624554806,0,0,0.9980153905578483,1624559416,1,8526265,257286,44,0,chameleon-uc-dev-backfill,3709.397162,0,1624555690,Exited,8192,3010868,2941.2998046875
scott.grid.uchicago.edu#2537774.0#1624554806,0,0,0.9973476109602976,1624559408,1,8526265,257241,44,0,chameleon-uc-dev-backfill,3708.727951,0,1624555691,Exited,8192,2983436,2914.5107421875
scott.grid.uchicago.edu#2537781.0#1624554807,0,0,0.997347006945318,1624559416,1,8526265,257248,44,0,chameleon-uc-dev-backfill,3708.175542,0,1624555691,Exited,8192,3008120,2938.6162109375
scott.grid.uchicago.edu#2537842.0#1624554816,0,0,0.9973469433648364,1624559408,1,8526265,257025,44,0,chameleon-uc-dev-backfill,3704.926436,0,1624555694,Exited,8192,2978836,2910.0185546875
scott.grid.uchicago.edu#2537810.0#1624554809,0,0,0.9980154064635905,1624559408,1,8526265,257052,44,0,chameleon-uc-dev-backfill,3705.477941,0,1624555694,Exited,8192,2983156,2914.2373046875
scott.grid.uchicago.edu#2537838.0#1624554816,0,0,0.9973469910501969,1624559408,1,8526265,257070,44,0,chameleon-uc-dev-backfill,3704.377459,0,1624555695,Exited,8192,3006520,2937.0537109375
scott.grid.uchicago.edu#2537846.0#1624554816,0,0,0.997347006945318,1624559416,1,8526265,256929,44,0,chameleon-uc-dev-backfill,3703.637111,0,1624555696,Exited,8192,2968108,2899.5419921875
scott.grid.uchicago.edu#2537852.0#1624554817,0,0,0.998015406463621,1624559416,1,8526265,255877,44,0,chameleon-uc-dev-backfill,3702.287901,0,1624555697,Exited,8192,2954192,2885.9521484375
scott.grid.uchicago.edu#2537853.0#1624554817,0,0,0.9966785279194516,1624559416,1,8526265,256976,44,0,chameleon-uc-dev-backfill,3701.459274,0,1624555698,Exited,8192,2958724,2890.3779296875
scott.grid.uchicago.edu#2537854.0#1624554817,0,0,0.9973469433648364,1624559416,1,8526265,257140,44,0,chameleon-uc-dev-backfill,3700.766624,0,1624555699,Exited,8192,2917420,2850.0419921875
scott.grid.uchicago.edu#2537855.0#1624554817,0,0,0.9973475314846005,1624559407,1,8526265,255635,44,0,chameleon-uc-dev-backfill,3700.073943,0,1624555699,Exited,8192,2937928,2870.0693359375
scott.grid.uchicago.edu#2537856.0#1624554817,0,0,0.9973469274697173,1624559408,1,8526265,256765,44,0,chameleon-uc-dev-backfill,3699.523666,0,1624555700,Exited,8192,2934028,2866.2607421875
scott.grid.uchicago.edu#2537857.0#1624554818,0,0,0.997347006945318,1624559416,1,8526265,256989,44,0,chameleon-uc-dev-backfill,3698.787962,0,1624555701,Exited,8192,2934268,2866.4951171875
scott.grid.uchicago.edu#2537858.0#1624554818,0,0,0.9973469433648364,1624559416,1,8526265,256944,44,0,chameleon-uc-dev-backfill,3697.952871,0,1624555701,Exited,8192,2945208,2877.1787109375
scott.grid.uchicago.edu#2537859.0#1624554818,0,0,0.9973470705258077,1624559416,1,8526265,256948,44,0,chameleon-uc-dev-backfill,3697.29473,0,1624555702,Exited,8192,2968416,2899.8427734375
scott.grid.uchicago.edu#2538356.0#1624555100,0,0,0.9974607606670883,1624559085,1,8526265,257412,44,0,chameleon-uc-dev-backfill,3306.357704,0,1624555762,Exited,8192,2910632,2843.4130859375
scott.grid.uchicago.edu#2538357.0#1624555101,0,0,0.9981258455830215,1624559079,1,8526265,257043,44,0,chameleon-uc-dev-backfill,3305.663352,0,1624555763,Exited,8192,2952664,2884.4599609375
scott.grid.uchicago.edu#2538358.0#1624555101,0,0,0.997460839789614,1624559085,1,8526265,257047,44,0,chameleon-uc-dev-backfill,3305.15226,0,1624555764,Exited,8192,2931928,2864.2099609375
scott.grid.uchicago.edu#2538359.0#1624555101,0,0,0.9981262414594286,1624559085,1,8526265,256899,44,0,chameleon-uc-dev-backfill,3304.38387,0,1624555764,Exited,8192,2934252,2866.4794921875
scott.grid.uchicago.edu#2538360.0#1624555101,0,0,0.9961296571053657,1624559085,1,8526265,257100,44,0,chameleon-uc-dev-backfill,3303.784314,0,1624555765,Exited,8192,2867428,2801.2216796875
scott.grid.uchicago.edu#2538362.0#1624555101,0,0,0.9961299257629307,1624559085,1,8526265,256965,44,0,chameleon-uc-dev-backfill,3302.532498,0,1624555766,Exited,8192,2924296,2856.7568359375
scott.grid.uchicago.edu#2538361.0#1624555101,0,0,0.9954637818410457,1624559085,1,8526265,257050,44,0,chameleon-uc-dev-backfill,3303.246947,0,1624555766,Exited,8192,2945624,2877.5849609375
scott.grid.uchicago.edu#2538363.0#1624555101,0,0,0.9974602384587348,1624559085,1,8526265,257051,44,0,chameleon-uc-dev-backfill,3301.719498,0,1624555767,Exited,8192,2953768,2885.5380859375
scott.grid.uchicago.edu#2538364.0#1624555101,0,0,0.9974604916506258,1624559085,1,8526265,256988,44,0,chameleon-uc-dev-backfill,3299.611482,0,1624555769,Exited,8192,2899104,2832.1552734375
scott.grid.uchicago.edu#2538365.0#1624555101,0,0,0.9981258614180717,1624559085,1,8526265,257187,44,0,chameleon-uc-dev-backfill,3298.730816,0,1624555770,Exited,8192,2943564,2875.5732421875
scott.grid.uchicago.edu#2538366.0#1624555101,0,0,0.9974604916506258,1624559085,1,8526265,256829,44,0,chameleon-uc-dev-backfill,3297.794951,0,1624555771,Exited,8192,2937344,2869.4990234375
scott.grid.uchicago.edu#2538368.0#1624555101,0,0,0.9954638450122925,1624559085,1,8526265,257055,44,0,chameleon-uc-dev-backfill,3296.513623,0,1624555772,Exited,8192,2940764,2872.8388671875
scott.grid.uchicago.edu#2538367.0#1624555101,0,0,0.9974603650546492,1624559085,1,8526265,257159,44,0,chameleon-uc-dev-backfill,3297.189056,0,1624555772,Exited,8192,2960072,2891.6943359375
scott.grid.uchicago.edu#2538370.0#1624555101,0,0,0.9967948213550423,1624559085,1,8526265,256850,44,0,chameleon-uc-dev-backfill,3295.783634,0,1624555773,Exited,8192,2948384,2880.2802734375
scott.grid.uchicago.edu#2538371.0#1624555101,0,0,0.9967947422853957,1624559085,1,8526265,257168,44,0,chameleon-uc-dev-backfill,3295.237446,0,1624555773,Exited,8192,2952876,2884.6669921875
login04.osgconnect.net#11929822.0#1624554717,0,0,1.097664887291884,1624565748,1,7460482,3348148,12,0,chameleon-uc-dev-backfill,9897.522084,639,1624555849,Exited,1536,1751172,1711.1279296875
login04.osgconnect.net#11929824.0#1624554717,0,0,1.045683883313715,1624565236,1,7460482,3357263,12,0,chameleon-uc-dev-backfill,9384.714469,639,1624555850,Exited,1536,1609604,1572.8779296875
login04.osgconnect.net#11929823.0#1624554717,0,0,1.039628282735718,1624565250,1,7460482,3334269,12,0,chameleon-uc-dev-backfill,9399.675784999999,639,1624555850,Exited,1536,1535720,1500.7255859375
login04.osgconnect.net#11930407.0#1624555152,0,0,1.282755972543454,1624567074,1,7460482,3355898,12,0,chameleon-uc-dev-backfill,10479.963148,639,1624556593,Exited,1536,1704680,1665.7255859375
login05.osgconnect.net#11282155.1100#1624556776,0,0,0.9969325584634408,1624557557,1,1278940,201556,47664,0,chameleon-uc-dev-backfill,419.475729,0,1624557137,Exited,256,91136,89.9990234375
login05.osgconnect.net#11282155.1031#1624556776,0,0,0.9969321018665457,1624557525,1,1278940,201556,47664,0,chameleon-uc-dev-backfill,386.857812,0,1624557138,Exited,256,87028,85.9873046875
login05.osgconnect.net#11282155.1096#1624556776,0,0,0.9969324954845338,1624557547,1,1278940,201556,47664,0,chameleon-uc-dev-backfill,406.770596,0,1624557139,Exited,256,82712,81.7724609375
login05.osgconnect.net#11282155.1098#1624556776,0,0,0.9971852810321482,1624557851,1,1278940,201555,47664,0,chameleon-uc-dev-backfill,389.554859,0,1624557461,Exited,256,82048,81.1240234375
login05.osgconnect.net#11282155.1101#1624556776,0,0,0.9971848600836303,1624557876,1,1278940,201555,47664,0,chameleon-uc-dev-backfill,406.154926,0,1624557469,Exited,256,87964,86.9013671875
login05.osgconnect.net#11282155.1095#1624556776,0,0,0.9969388591057132,1624557843,1,1278940,201556,47664,0,chameleon-uc-dev-backfill,373.762084,0,1624557469,Exited,256,86244,85.2216796875
login05.osgconnect.net#11282169.1#1624557448,0,0,0.9967394628135828,1624559159,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1608.119696,0,1624557551,Exited,256,91052,89.9169921875
login05.osgconnect.net#11282169.7#1624557448,0,0,0.9975663529772354,1624559281,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1703.025299,0,1624557561,Exited,256,89028,87.9404296875
login05.osgconnect.net#11282169.332#1624557448,0,0,0.9955043688123536,1624560026,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,2235.417604,0,1624557790,Exited,256,86164,85.1435546875
login05.osgconnect.net#11282169.337#1624557448,0,0,0.9955032854349325,1624559970,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,2178.764991,0,1624557791,Exited,256,85536,84.5302734375
login05.osgconnect.net#11282169.336#1624557448,0,0,0.9577229005824325,1624559634,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1842.579802,0,1624557791,Exited,256,81732,80.8154296875
login05.osgconnect.net#11282169.335#1624557448,0,0,0.6971005064842821,1624560362,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,2570.274324,0,1624557791,Exited,256,84568,83.5849609375
login05.osgconnect.net#11282169.338#1624557448,0,0,0.9955041624545676,1624560050,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,2258.34279,0,1624557792,Exited,256,81536,80.6240234375
login05.osgconnect.net#11282169.339#1624557448,0,0,0.7229163737630043,1624560155,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,2361.629404,0,1624557792,Exited,256,83376,82.4208984375
login05.osgconnect.net#11282169.340#1624557448,0,0,0.9527979598017602,1624559631,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1837.446932,0,1624557793,Exited,256,80836,79.9404296875
login05.osgconnect.net#11282169.341#1624557448,0,0,0.9577323695295193,1624559742,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1948.394391,0,1624557794,Exited,256,89268,88.1748046875
login05.osgconnect.net#11282169.342#1624557448,0,0,0.9977102739950894,1624559946,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,2151.137415,0,1624557795,Exited,256,84432,83.4521484375
login05.osgconnect.net#11282169.344#1624557448,0,0,0.9626601830926443,1624559805,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,2008.527936,0,1624557796,Exited,256,84956,83.9638671875
login05.osgconnect.net#11282169.343#1624557448,0,0,0.9626658484076482,1624559739,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1942.495734,0,1624557796,Exited,256,88972,87.8857421875
login05.osgconnect.net#11282169.346#1624557448,0,0,0.9955684470424199,1624560035,1,1278940,201573,47664,0,chameleon-uc-dev-backfill,2237.294785,0,1624557797,Exited,256,86492,85.4638671875
login05.osgconnect.net#11282169.345#1624557448,0,0,0.9975660757668559,1624559512,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1711.601889,0,1624557797,Exited,256,89348,88.2529296875
login05.osgconnect.net#11282169.333#1624557448,0,0,0.9974204347068077,1624559505,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1382.966814,0,1624558122,Exited,256,80948,80.0498046875
login05.osgconnect.net#11282169.153#1624557448,0,0,0.9974203085418594,1624559496,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1373.153467,0,1624558123,Exited,256,88164,87.0966796875
login05.osgconnect.net#11282169.334#1624557448,0,0,0.9967570671047041,1624559558,1,1278940,201574,47664,0,chameleon-uc-dev-backfill,1434.815745,0,1624558123,Exited,256,93784,92.5849609375
login05.osgconnect.net#11282160.5863#1624556996,0,0,0.9973028593167976,1624566313,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7053.209357,0,1624559259,Exited,1024,80004,79.1279296875
login05.osgconnect.net#11282160.5865#1624556996,0,0,0.9966432047861856,1624566280,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7019.628783,0,1624559260,Exited,1024,76840,76.0380859375
login05.osgconnect.net#11282160.5867#1624556996,0,0,0.9966065731383793,1624566089,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6827.774964,0,1624559261,Exited,1024,84720,83.7333984375
login05.osgconnect.net#11282160.5869#1624556996,0,0,0.9986238312241983,1624566184,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6922.479444,0,1624559262,Exited,1024,78996,78.1435546875
login05.osgconnect.net#11282160.5871#1624556996,0,0,0.9973065573228941,1624566209,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6946.412133,0,1624559262,Exited,1024,80144,79.2646484375
login05.osgconnect.net#11282160.5873#1624556996,0,0,0.996647358176396,1624566292,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7026.462119,0,1624559263,Exited,1024,75848,75.0693359375
login05.osgconnect.net#11282160.5876#1624556996,0,0,0.9973072663941338,1624566307,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7043.379374,0,1624559264,Exited,1024,76168,75.3818359375
login05.osgconnect.net#11282160.5878#1624556996,0,0,0.9973083799323537,1624566253,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6988.623589,0,1624559265,Exited,1024,77096,76.2880859375
login05.osgconnect.net#11282160.5880#1624556996,0,0,0.9966527497987204,1624566373,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7107.156263,0,1624559266,Exited,1024,85760,84.7490234375
login05.osgconnect.net#11282160.5882#1624556996,0,0,0.9953355884212831,1624566287,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7020.427312,0,1624559267,Exited,1024,80768,79.8740234375
login05.osgconnect.net#11282160.5884#1624556996,0,0,0.9966554299582682,1624566283,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7016.4984,0,1624559267,Exited,1024,81232,80.3271484375
login05.osgconnect.net#11282160.5887#1624556996,0,0,0.9966572794334961,1624566320,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7052.107527,0,1624559268,Exited,1024,76792,75.9912109375
login05.osgconnect.net#11282160.5892#1624556996,0,0,0.9953372945710376,1624566373,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7104.742183,0,1624559268,Exited,1024,84136,83.1630859375
login05.osgconnect.net#11282160.5894#1624556996,0,0,0.9959990478042016,1624566237,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6968.917642,0,1624559268,Exited,1024,76252,75.4638671875
login05.osgconnect.net#11282160.5885#1624556996,0,0,0.9966577339666542,1624566171,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6902.353745,0,1624559269,Exited,1024,84268,83.2919921875
login05.osgconnect.net#11282160.5890#1624556996,0,0,0.9960010192368093,1624566272,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7001.864485,0,1624559270,Exited,1024,80804,79.9091796875
login05.osgconnect.net#11282160.5898#1624556996,0,0,0.9960022050002187,1624566303,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7030.972218,0,1624559272,Exited,1024,80188,79.3076171875
login05.osgconnect.net#11282160.5896#1624556996,0,0,0.9966609470572766,1624566345,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7072.937353,0,1624559272,Exited,1024,82884,81.9404296875
login05.osgconnect.net#11282160.5900#1624556996,0,0,0.9963558789131152,1624566872,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7596.955782,0,1624559275,Exited,1024,84492,83.5107421875
login05.osgconnect.net#11282160.5901#1624556996,0,0,0.9970724601564472,1624566761,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7486.061612,0,1624559275,Exited,1024,77628,76.8076171875
login05.osgconnect.net#11282160.5903#1624556996,0,0,0.9970621540148783,1624566873,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7597.181043,0,1624559276,Exited,1024,78508,77.6669921875
login05.osgconnect.net#11282160.5907#1624556996,0,0,0.9963543309554836,1624566827,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7550.147749,0,1624559277,Exited,1024,80684,79.7919921875
login05.osgconnect.net#11282160.5905#1624556996,0,0,0.996363206660453,1624566882,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7604.448265,0,1624559278,Exited,1024,78856,78.0068359375
login05.osgconnect.net#11282160.5919#1624556996,0,0,0.9942404078867912,1624567012,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7732.808517,0,1624559279,Exited,1024,76780,75.9794921875
login05.osgconnect.net#11282160.5911#1624556996,0,0,0.9970707668727072,1624566889,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7610.066665,0,1624559279,Exited,1024,80812,79.9169921875
login05.osgconnect.net#11282160.5914#1624556996,0,0,0.9970704304301556,1624566826,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7547.073552,0,1624559279,Exited,1024,80296,79.4130859375
login05.osgconnect.net#11282160.5918#1624556996,0,0,0.997068865975273,1624566861,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7580.458414,0,1624559280,Exited,1024,86872,85.8349609375
login05.osgconnect.net#11282160.5921#1624556996,0,0,0.9963617105551631,1624566813,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7533.049939,0,1624559280,Exited,1024,84384,83.4052734375
login05.osgconnect.net#11282160.5909#1624556996,0,0,0.9963614415929553,1624566823,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7542.315722,0,1624559280,Exited,1024,82320,81.3896484375
login05.osgconnect.net#11282160.5916#1624556996,0,0,0.9949455847218044,1624566850,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7568.758952,0,1624559281,Exited,1024,85024,84.0302734375
login05.osgconnect.net#11282160.5923#1624556996,0,0,0.9970680248725265,1624566797,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7514.426869,0,1624559282,Exited,1024,80412,79.5263671875
login05.osgconnect.net#11282160.5925#1624556996,0,0,0.9963585502576351,1624566873,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7589.760824,0,1624559283,Exited,1024,85988,84.9716796875
login05.osgconnect.net#11282160.5927#1624556996,0,0,0.9942371704411468,1624566866,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7582.620733,0,1624559283,Exited,1024,84284,83.3076171875
scott.grid.uchicago.edu#2541448.0#1624558705,0,0,0.9969982312620634,1624565451,1,8526265,298543,44,0,chameleon-uc-dev-backfill,5945.640476,0,1624559505,Exited,8192,2997884,2928.6201171875
login05.osgconnect.net#11282160.5864#1624556996,0,0,0.9834205729378183,1624566699,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7107.64695,0,1624559591,Exited,1024,84700,83.7138671875
login05.osgconnect.net#11282160.5866#1624556996,0,0,0.9896060457777076,1624566677,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7084.736012,0,1624559592,Exited,1024,84220,83.2451171875
login05.osgconnect.net#11282160.5868#1624556996,0,0,0.9875409200446676,1624566629,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7035.973069,0,1624559592,Exited,1024,77948,77.1201171875
login05.osgconnect.net#11282160.5870#1624556996,0,0,0.981358894587986,1624566641,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7048.319245,0,1624559593,Exited,1024,80968,80.0693359375
login05.osgconnect.net#11282160.5872#1624556996,0,0,0.9813308209023568,1624566638,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7044.437858,0,1624559594,Exited,1024,82820,81.8779296875
login05.osgconnect.net#11282160.5874#1624556996,0,0,0.9964583983411092,1624566547,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6952.321034,0,1624559594,Exited,1024,81928,81.0068359375
login05.osgconnect.net#11282160.5875#1624556996,0,0,0.9875453858992121,1624566724,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7128.536852,0,1624559595,Exited,1024,81208,80.3037109375
login05.osgconnect.net#11282160.5877#1624556996,0,0,0.991667968763523,1624566632,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7035.062861,0,1624559597,Exited,1024,76192,75.4052734375
login05.osgconnect.net#11282160.5879#1624556996,0,0,0.983416560793047,1624566653,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7055.343446,0,1624559597,Exited,1024,81008,80.1083984375
login05.osgconnect.net#11282160.5883#1624556996,0,0,0.9937246662588248,1624566718,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7120.359053,0,1624559598,Exited,1024,76868,76.0654296875
login05.osgconnect.net#11282160.5881#1624556996,0,0,0.9896011328232439,1624566685,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7086.567028,0,1624559598,Exited,1024,83544,82.5849609375
login05.osgconnect.net#11282160.5886#1624556996,0,0,0.9896287141014262,1624566600,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7001.186797,0,1624559599,Exited,1024,77392,76.5771484375
login05.osgconnect.net#11282160.5888#1624556996,0,0,0.9931147885722731,1624566577,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6977.144645,0,1624559600,Exited,1024,81752,80.8349609375
login05.osgconnect.net#11282160.5891#1624556996,0,0,0.9937484546216967,1624566678,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7077.425335,0,1624559600,Exited,1024,80572,79.6826171875
login05.osgconnect.net#11282160.5889#1624556996,0,0,0.9854995448974093,1624566705,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7103.759572,0,1624559601,Exited,1024,84640,83.6552734375
login05.osgconnect.net#11282160.5893#1624556996,0,0,0.9916812275049416,1624566679,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7077.711742,0,1624559601,Exited,1024,83524,82.5654296875
login05.osgconnect.net#11282160.5895#1624556996,0,0,0.9875492692838221,1624566727,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7123.837185,0,1624559603,Exited,1024,81240,80.3349609375
login05.osgconnect.net#11282160.5897#1624556996,0,0,0.9971338798680176,1624566557,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6952.742069,0,1624559604,Exited,1024,79096,78.2412109375
login05.osgconnect.net#11282160.5899#1624556996,0,0,0.9834218297612325,1624566752,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7140.2089,0,1624559604,Exited,1024,86692,85.6591796875
login05.osgconnect.net#11282160.5902#1624556996,0,0,0.9963520659041404,1624567389,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7782.523643,0,1624559607,Exited,1024,80452,79.5654296875
login05.osgconnect.net#11282160.5904#1624556996,0,0,0.9983121320443648,1624567388,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7780.925826,0,1624559607,Exited,1024,83812,82.8466796875
login05.osgconnect.net#11282160.5906#1624556996,0,0,0.9963529122470264,1624567281,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7672.834827,0,1624559608,Exited,1024,80452,79.5654296875
login05.osgconnect.net#11282160.5910#1624556996,0,0,0.997006757117369,1624567352,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7743.213014,0,1624559608,Exited,1024,77400,76.5849609375
login05.osgconnect.net#11282160.5908#1624556996,0,0,0.9970075341456002,1624567350,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7740.216311,0,1624559609,Exited,1024,80040,79.1630859375
login05.osgconnect.net#11282160.5912#1624556996,0,0,0.9957003712862202,1624567362,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7752.659641,0,1624559610,Exited,1024,80632,79.7412109375
login05.osgconnect.net#11282160.5913#1624556996,0,0,0.9970074098210017,1624567277,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7665.850465,0,1624559611,Exited,1024,80852,79.9560546875
login05.osgconnect.net#11282160.5915#1624556996,0,0,0.9963537121222028,1624567323,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7712.204722,0,1624559611,Exited,1024,84360,83.3818359375
login05.osgconnect.net#11282160.5922#1624556996,0,0,0.9957002471245737,1624567407,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7795.053853,0,1624559612,Exited,1024,82964,82.0185546875
login05.osgconnect.net#11282160.5920#1624556996,0,0,0.9970073321181434,1624567457,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7844.508035,0,1624559612,Exited,1024,76904,76.1005859375
login05.osgconnect.net#11282160.5924#1624556996,0,0,0.9970074031564424,1624567329,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7716.802527,0,1624559612,Exited,1024,82472,81.5380859375
login05.osgconnect.net#11282160.5917#1624556996,0,0,0.997008062525489,1624567315,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7702.904261,0,1624559612,Exited,1024,80676,79.7841796875
login05.osgconnect.net#11282160.5928#1624556996,0,0,0.997661325128549,1624567370,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7755.974853,0,1624559613,Exited,1024,82648,81.7099609375
login05.osgconnect.net#11282160.5926#1624556996,0,0,0.9970075433070048,1624567381,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7768.187264,0,1624559613,Exited,1024,77896,77.0693359375
login05.osgconnect.net#11282160.5930#1624556996,0,0,0.99504679722948,1624567388,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7774.035222,0,1624559614,Exited,1024,80820,79.9248046875
login05.osgconnect.net#11282160.5929#1624556996,0,0,0.9963540848515759,1624567261,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7647.12233,0,1624559614,Exited,1024,80544,79.6552734375
login05.osgconnect.net#11282160.5931#1624556996,0,0,0.9976614339839946,1624567311,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7696.254127,0,1624559615,Exited,1024,80244,79.3623046875
login05.osgconnect.net#11282160.5932#1624556996,0,0,0.9957005730489022,1624567417,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7801.365029,0,1624559616,Exited,1024,82564,81.6279296875
login05.osgconnect.net#11282160.5934#1624556996,0,0,0.9963548613720586,1624567434,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7815.381812,0,1624559618,Exited,1024,84552,83.5693359375
login05.osgconnect.net#11282160.5933#1624556996,0,0,0.9957012248983185,1624567319,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7700.744218,0,1624559618,Exited,1024,80596,79.7060546875
login05.osgconnect.net#11282160.5935#1624556996,0,0,0.995701224898378,1624567359,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7739.788619,0,1624559619,Exited,1024,83644,82.6826171875
login05.osgconnect.net#11282160.7399#1624556997,0,0,0.9941765685354019,1624564926,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,5255.640403,0,1624559670,Exited,1024,80880,79.9833984375
login05.osgconnect.net#11282160.7401#1624556997,0,0,0.9958273021908571,1624564707,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,5035.351903,0,1624559671,Exited,1024,77028,76.2216796875
login05.osgconnect.net#11282160.7408#1624556997,0,0,0.99649660456921,1624564656,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,4984.264547,0,1624559672,Exited,1024,90256,89.1396484375
login05.osgconnect.net#11282160.6512#1624556997,0,0,0.9890825190642157,1624566960,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7237.648918,0,1624559722,Exited,1024,79992,79.1162109375
login05.osgconnect.net#11282160.6538#1624556997,0,0,0.9810462505510777,1624566950,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7226.574376,0,1624559724,Exited,1024,84856,83.8662109375
login05.osgconnect.net#11282160.6553#1624556997,0,0,0.9850637942289323,1624566997,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7271.973257,0,1624559725,Exited,1024,85028,84.0341796875
