"Time","Total Util Rate","Chameleon Utl Rate","OSG Utl Rate"
1627937261394,0,0,0
1627937262457,10.714285714285714,1.1904761904761905,9.523809523809524
1627937262556,11.904761904761905,2.380952380952381,9.523809523809524
1627937262974,3.3962264150943398,0.37735849056603776,3.018867924528302
1627937263288,4.37956204379562,0.7299270072992701,3.6496350364963503
1627937263489,5.839416058394161,0.7299270072992701,5.109489051094891
1627937263982,7.664233576642335,0.7299270072992701,6.934306569343065
1627937264496,7.664233576642335,0.7299270072992701,6.934306569343065
1627937264985,7.664233576642335,0.7299270072992701,6.934306569343065
1627937265514,7.664233576642335,0.7299270072992701,6.934306569343065
1627937266504,24.087591240875913,0.7299270072992701,23.357664233576642
1627937267517,39.41605839416058,0.7299270072992701,38.68613138686131
1627937268530,46.715328467153284,0.7299270072992701,45.98540145985402
1627937269521,57.2992700729927,0.36496350364963503,56.934306569343065
1627937270534,67.51824817518248,0.36496350364963503,67.15328467153284
1627937271190,73.72262773722628,0.36496350364963503,73.35766423357664
1627937271533,77.73722627737226,0,77.73722627737226
1627937272079,81.38686131386861,0,81.38686131386861
1627937272402,83.94160583941606,0,83.94160583941606
1627937272597,86.86131386861314,0.36496350364963503,86.4963503649635
1627937272766,89.41605839416059,0.7299270072992701,88.68613138686132
1627937272907,89.78102189781022,1.094890510948905,88.68613138686132
1627937273064,90.14598540145985,1.4598540145985401,88.68613138686132
1627937273208,94.16058394160585,2.18978102189781,91.97080291970804
1627937273558,96.35036496350365,1.094890510948905,95.25547445255475
1627937274062,100,1.094890510948905,98.9051094890511
1627937274563,100,1.094890510948905,98.9051094890511
1627937275059,100,1.094890510948905,98.9051094890511
1627937275405,100,0.36496350364963503,99.63503649635037
1627937275592,99.63503649635037,0.36496350364963503,99.27007299270073
1627937275804,100,0.7299270072992701,99.27007299270073
1627937275999,100,1.094890510948905,98.9051094890511
1627937276196,99.63503649635037,1.094890510948905,98.54014598540147
1627937276349,98.9051094890511,0.36496350364963503,98.54014598540147
1627937276595,100,0,100
1627937277092,100,0,100
1627937277618,100,0,100
1627937278599,100,0,100
1627937278995,100,0,100
1627937279146,100,0.36496350364963503,99.63503649635037
1627937279374,100,0.7299270072992701,99.27007299270073
1627937279564,100,1.094890510948905,98.9051094890511
1627937279754,100,1.4598540145985401,98.54014598540147
1627937279966,100,1.8248175182481752,98.17518248175182
1627937280200,100,1.8248175182481752,98.17518248175182
1627937280417,99.63503649635037,1.8248175182481752,97.81021897810218
1627937280622,100,1.8248175182481752,98.17518248175182
1627937281125,100,1.8248175182481752,98.17518248175182
1627937281647,100,1.8248175182481752,98.17518248175182
1627937282118,100,1.8248175182481752,98.17518248175182
1627937282635,100,1.8248175182481752,98.17518248175182
1627937283136,100,1.8248175182481752,98.17518248175182
1627937283471,100,2.18978102189781,97.81021897810218
1627937283650,100,2.5547445255474455,97.44525547445255
1627937283907,100,2.18978102189781,97.81021897810218
