"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627937363362,0,54,220
1627937364275,1,54,219
1627937364429,0,55,219
1627937364625,0,56,218
1627937364814,1,56,217
1627937364960,0,57,217
1627937365404,0,54,220
1627937366415,0,54,220
1627937367428,0,54,220
1627937368429,0,46,228
1627937369044,9,37,228
1627937369418,0,37,237
1627937369571,0,38,236
1627937370441,0,38,236
1627937371472,0,38,236
1627937372357,0,38,236
1627937372536,0,39,235
1627937372716,0,40,234
1627937372894,0,41,233
1627937373007,0,41,233
1627937373487,3,38,233
1627937374514,0,38,236
1627937375226,0,39,235
1627937375472,1,39,234
1627937375586,0,40,234
1627937376511,0,40,234
1627937377535,0,38,236
1627937378516,0,38,236
1627937379520,0,38,236
1627937380428,0,38,236
1627937380625,0,39,235
1627937380785,0,40,234
1627937381017,0,41,233
1627937381113,0,41,233
1627937381554,0,38,236
1627937382576,0,38,236
1627937383547,0,36,238
1627937383695,0,37,237
1627937385002,0,38,236
1627937385385,0,38,236
1627937385573,0,39,235
1627937385724,0,40,234
1627937385839,0,40,234
1627937386586,0,40,234
1627937387618,0,40,234
1627937388563,0,40,234
1627937388764,0,41,233
1627937388981,0,42,232
1627937389181,0,43,231
1627937389314,0,43,231
1627937389647,1,40,233
1627937390618,0,40,234
1627937390783,0,41,233
1627937391650,0,40,234
1627937392660,0,40,234
1627937392784,0,41,233
1627937393660,0,38,236
1627937393854,0,40,234
1627937394138,0,42,232
1627937394649,0,42,232
1627937394798,0,43,231
1627937395708,0,43,231
1627937396594,1,43,230
1627937396837,0,44,230
1627937397089,0,45,229
1627937397304,0,46,228
1627937397422,0,46,228
1627937397725,0,43,231
1627937398686,0,42,232
1627937398858,0,43,231
1627937399728,0,43,231
1627937400715,0,42,232
1627937401762,0,42,232
1627937402770,0,42,232
1627937403751,0,42,232
1627937404654,1,42,231
1627937404847,0,43,231
1627937405074,0,44,230
1627937405252,0,44,230
1627937405403,0,45,229
1627937405768,4,42,228
1627937406768,0,41,233
1627937406900,0,42,232
1627937407818,0,42,232
1627937409275,0,42,232
1627937410317,1,42,231
1627937410870,0,37,237
1627937412296,0,37,237
1627937413310,0,36,238
1627937413458,0,37,237
1627937414832,1,36,237
1627937415110,0,37,237
1627937416563,1,37,236
1627937416743,0,36,238
1627937416974,0,37,237
1627937417055,0,36,238
1627937417393,2,35,237
1627937417933,0,34,240
1627937418097,0,35,239
1627937418881,1,30,243
1627937419435,0,31,243
1627937419639,0,32,242
1627937419902,0,32,242
1627937420050,0,33,241
1627937420780,1,33,240
1627937420973,0,34,240
1627937421154,0,35,239
1627937421360,1,35,238
1627937421535,0,36,238
1627937421915,0,33,241
1627937422388,0,34,240
1627937422901,0,34,240
1627937423095,0,35,239
1627937423572,0,36,238
1627937423767,0,37,237
1627937423951,1,37,236
1627937424118,0,37,237
1627937424230,0,38,236
1627937424498,0,40,234
1627937424693,0,41,233
1627937424901,0,42,232
1627937425189,1,42,231
1627937425401,0,43,231
1627937425580,0,44,230
1627937425759,0,44,230
1627937425919,0,45,229
1627937426085,0,46,228
1627937426228,0,47,227
1627937426547,0,49,225
1627937426757,0,50,224
1627937426914,0,50,224
1627937427101,0,51,223
1627937427317,0,52,222
1627937427550,0,53,221
1627937427696,0,54,220
1627937427903,0,54,220
1627937428003,3,49,222
1627937428338,1,49,224
1627937428599,0,49,225
1627937428926,1,49,224
1627937429109,0,50,224
1627937429327,0,51,223
