"Time","Total Util Rate","Chameleon Utl Rate","OSG Utl Rate"
1627879032880,0,0,0
1627879033917,9.523809523809524,1.1904761904761905,8.333333333333334
1627879034077,10.714285714285715,2.380952380952381,8.333333333333334
1627879034476,4.21455938697318,0.3831417624521073,3.8314176245210727
1627879034792,6.934306569343066,0.7299270072992701,6.204379562043796
1627879035013,9.124087591240876,1.094890510948905,8.02919708029197
1627879035479,8.75912408759124,0.7299270072992701,8.02919708029197
1627879035995,8.75912408759124,0.7299270072992701,8.02919708029197
1627879036487,8.75912408759124,0.7299270072992701,8.02919708029197
1627879037009,12.773722627737227,0.7299270072992701,12.043795620437956
1627879038008,25.182481751824817,0.7299270072992701,24.452554744525546
1627879039012,37.22627737226277,0.7299270072992701,36.496350364963504
1627879040020,44.52554744525547,0.7299270072992701,43.7956204379562
1627879041014,57.66423357664233,0.36496350364963503,57.2992700729927
1627879042031,62.77372262773722,0.36496350364963503,62.40875912408759
1627879042662,67.51824817518248,0.36496350364963503,67.15328467153284
1627879043037,69.34306569343066,0,69.34306569343066
1627879043571,74.08759124087591,0,74.08759124087591
1627879043910,78.46715328467154,0,78.46715328467154
1627879044061,78.83211678832117,0.36496350364963503,78.46715328467154
1627879044216,81.02189781021897,0.7299270072992701,80.2919708029197
1627879044347,82.48175182481751,1.094890510948905,81.38686131386861
1627879044525,84.67153284671532,1.4598540145985401,83.21167883211679
1627879044676,85.76642335766424,2.5547445255474455,83.21167883211679
1627879045059,87.5912408759124,1.094890510948905,86.4963503649635
1627879045561,91.24087591240875,1.094890510948905,90.14598540145985
1627879046062,95.985401459854,1.094890510948905,94.8905109489051
1627879046557,98.90510948905109,1.094890510948905,97.81021897810218
1627879046875,99.27007299270073,0.36496350364963503,98.9051094890511
1627879047023,99.63503649635037,0.36496350364963503,99.27007299270073
1627879047161,100,0.7299270072992701,99.27007299270073
1627879047332,100,1.094890510948905,98.9051094890511
1627879047528,100,1.4598540145985401,98.54014598540147
1627879047738,98.54014598540147,0,98.54014598540147
1627879048080,100,0,100
1627879048595,100,0,100
1627879049091,100,0,100
1627879050097,100,0,100
1627879050485,100,0,100
1627879050670,100,0.36496350364963503,99.63503649635037
1627879050868,100,0.7299270072992701,99.27007299270073
1627879051056,100,1.094890510948905,98.9051094890511
1627879051200,100,1.4598540145985401,98.54014598540147
1627879051414,100,1.8248175182481752,98.17518248175182
1627879051585,100,1.8248175182481752,98.17518248175182
1627879051791,99.63503649635037,1.8248175182481752,97.81021897810218
1627879052126,99.63503649635037,1.8248175182481752,97.81021897810218
1627879052611,100,1.8248175182481752,98.17518248175182
1627879053119,100,1.8248175182481752,98.17518248175182
1627879053634,100,1.8248175182481752,98.17518248175182
1627879054132,100,1.8248175182481752,98.17518248175182
1627879054943,100,1.8248175182481752,98.17518248175182
1627879055129,100,2.18978102189781,97.81021897810218
1627879055301,100,2.5547445255474455,97.44525547445255
1627879055498,100,2.5547445255474455,97.44525547445255
1627879055674,100,2.5547445255474455,97.44525547445255
1627879055850,99.63503649635037,2.18978102189781,97.44525547445255
1627879056145,100,1.8248175182481752,98.17518248175182
1627879056646,100,1.8248175182481752,98.17518248175182
1627879057169,100,1.8248175182481752,98.17518248175182
1627879057647,100,1.8248175182481752,98.17518248175182
1627879058173,100,1.8248175182481752,98.17518248175182
1627879058660,100,1.4598540145985401,98.54014598540147
1627879059164,99.27007299270073,0,99.27007299270073
1627879059685,100,0,100
1627879060195,100,0,100
1627879060686,100,0,100
1627879060931,100,0.36496350364963503,99.63503649635037
1627879061204,99.63503649635037,0.36496350364963503,99.27007299270073
1627879061677,100,0.36496350364963503,99.63503649635037
1627879062211,100,0.36496350364963503,99.63503649635037
1627879062687,100,0.36496350364963503,99.63503649635037
1627879062998,100,0.7299270072992701,99.27007299270073
1627879063201,99.63503649635037,0.7299270072992701,98.9051094890511
1627879063387,100,1.094890510948905,98.9051094890511
1627879063560,100,1.4598540145985401,98.54014598540147
1627879063736,99.63503649635035,1.4598540145985401,98.17518248175182
1627879063928,99.63503649635035,1.4598540145985401,98.17518248175182
1627879064724,99.63503649635037,0.36496350364963503,99.27007299270073
1627879064887,100,0.7299270072992701,99.27007299270073
1627879065221,100,0.36496350364963503,99.63503649635037
1627879065740,100,0.36496350364963503,99.63503649635037
1627879066235,100,0.36496350364963503,99.63503649635037
1627879066723,100,0.36496350364963503,99.63503649635037
1627879067231,100,0.36496350364963503,99.63503649635037
1627879067749,100,0.36496350364963503,99.63503649635037
1627879068252,100,0.36496350364963503,99.63503649635037
1627879068753,100,0.36496350364963503,99.63503649635037
1627879069243,100,0.36496350364963503,99.63503649635037
1627879069733,100,0.36496350364963503,99.63503649635037
1627879070243,100,0.36496350364963503,99.63503649635037
1627879070739,100,0.36496350364963503,99.63503649635037
1627879071061,100,0.7299270072992701,99.27007299270073
1627879071229,100,1.094890510948905,98.9051094890511
1627879071444,100,1.094890510948905,98.9051094890511
1627879071673,100,1.4598540145985401,98.54014598540147
1627879071912,100,1.8248175182481752,98.17518248175182
1627879072097,98.54014598540145,0.36496350364963503,98.17518248175182
1627879072266,99.63503649635037,0.36496350364963503,99.27007299270073
1627879073077,100,0.36496350364963503,99.63503649635037
1627879073295,100,0.7299270072992701,99.27007299270073
1627879073478,100,1.094890510948905,98.9051094890511
1627879073660,100,1.4598540145985401,98.54014598540147
1627879073853,99.63503649635035,1.4598540145985401,98.17518248175182
1627879074057,98.90510948905109,0.7299270072992701,98.17518248175182
1627879074223,99.63503649635037,0.7299270072992701,98.9051094890511
