EVENT_TIME,EVENT_TIME_SEC,HOST_NAME (PHYSICAL),EVENT,PROPERTIES
2015-06-29T20:52:52,1111972.0,245eb86f780b44b74ac99a339e293b9b,CREATE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956949504', 'placement.rack': 8, 'architecture.smt_size': '48', 'architecture.smp_size': '2'}"
2018-03-14T15:40:16,86542816.0,245eb86f780b44b74ac99a339e293b9b,UPDATE,"{'placement.rack': 8, 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'architecture.smt_size': '24', 'architecture.smp_size': '2'}"
2015-07-06T19:33:24,1712004.0,12df4e1e1459da344b978de8db832f8d,CREATE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'placement.rack': 0}"
2018-03-14T15:40:16,86542816.0,12df4e1e1459da344b978de8db832f8d,UPDATE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell_ib'}"
2015-06-26T20:59:28,853168.0,cd8ec8bb09ec39987393a2edca3c4336,CREATE,"{'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 8}"
2019-02-20T15:09:23,116176163.0,cd8ec8bb09ec39987393a2edca3c4336,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 8}"
2015-06-29T18:31:23,1103483.0,57a318857450ce415ed2459d0d259838,CREATE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 7, 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}"
2018-03-14T15:40:16,86542816.0,57a318857450ce415ed2459d0d259838,UPDATE,"{'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'placement.rack': 7, 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48'}"
2017-02-15T19:56:03,52689363.0,d51b62dba21a5c4ccdc1f18a4752624f,CREATE,"{'node_type': 'gpu_p100', 'placement.rack': None}"
2020-06-16T20:58:43,157841923.0,d51b62dba21a5c4ccdc1f18a4752624f,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'placement.rack': 2, 'storage_devices.0.size': '1000204886016', 'node_type': 'gpu_p100', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}"
2019-11-25T20:14:02,140213642.0,66120e17a4f62311a46d81d5e3214e5d,CREATE,"{'node_type': 'compute_cascadelake', 'placement.rack': None}"
2019-11-27T23:02:41,140396561.0,66120e17a4f62311a46d81d5e3214e5d,UPDATE,"{'placement.rack': 6, 'main_memory.ram_size': '200789721088', 'node_type': 'compute_cascadelake', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'architecture.smt_size': '64', 'storage_devices.0.size': '240057409536'}"
2015-06-26T20:59:34,853174.0,ad006ebf346e39e8005aa32a06076172,CREATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'placement.rack': 4, 'storage_devices.0.size': '250059350016'}"
2018-03-14T15:40:17,86542817.0,ad006ebf346e39e8005aa32a06076172,UPDATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'placement.rack': 4, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}"
2015-06-26T20:59:40,853180.0,64b96f6f5682ef16d69bf53e80025355,CREATE,"{'architecture.smt_size': '48', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}"
2019-02-20T15:09:24,116176164.0,64b96f6f5682ef16d69bf53e80025355,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}"
2015-06-29T18:36:41,1103801.0,d9589db4c44e1cbacee9cfe22f21e8f4,CREATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956949504', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 8}"
2018-03-14T15:40:17,86542817.0,d9589db4c44e1cbacee9cfe22f21e8f4,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}"
2015-06-26T20:59:45,853185.0,587bc902894abeb76f6f4b0ee3a742b2,CREATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 6}"
2018-03-14T15:40:17,86542817.0,587bc902894abeb76f6f4b0ee3a742b2,UPDATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'placement.rack': 6, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}"
2015-06-26T20:59:50,853190.0,a221dc55ee8c50c3f495216c5fa2737d,CREATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 5, 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}"
2018-03-14T15:40:17,86542817.0,a221dc55ee8c50c3f495216c5fa2737d,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'placement.rack': 5, 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}"
2020-08-31T21:32:30,164410350.0,b7ce27cd48e2e0277c8bf197951943e0,ENABLE,"{'node_type': 'arm64', 'placement.rack': 1, 'storage_devices.0.size': '120034123776', 'architecture.smt_size': '8', 'architecture.platform_type': 'aarch64', 'main_memory.ram_size': '67645734912', 'architecture.smp_size': '1'}"
2016-11-23T13:44:13,45409453.0,b7ce27cd48e2e0277c8bf197951943e0,CREATE,"{'node_type': 'moonshot', 'placement.rack': None}"
2018-03-14T15:40:17,86542817.0,b7ce27cd48e2e0277c8bf197951943e0,UPDATE,"{'node_type': 'arm64', 'placement.rack': 1, 'storage_devices.0.size': '120034123776', 'architecture.smt_size': '8', 'architecture.platform_type': 'aarch64', 'main_memory.ram_size': '67645734912', 'architecture.smp_size': '1'}"
2015-06-26T20:59:55,853195.0,5b77f1e5dee6682cf7b83d1b4c541148,CREATE,"{'main_memory.ram_size': '134956949504', 'architecture.platform_type': 'x86_64', 'placement.rack': 8, 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}"
2018-03-14T15:40:17,86542817.0,5b77f1e5dee6682cf7b83d1b4c541148,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 8}"
2015-07-28T14:39:35,3595175.0,3804ed4f5d483602e09ff1861d990ccc,CREATE,"{'placement.rack': 8, 'storage_devices.0.size': '2000398934016', 'main_memory.ram_size': '67445407744', 'architecture.smp_size': '2', 'architecture.smt_size': '40', 'architecture.platform_type': 'x86_64'}"
2015-06-26T21:00:00,853200.0,20ea096eeb0ccb7413f68c812288fe8a,CREATE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}"
2019-02-20T15:09:25,116176165.0,20ea096eeb0ccb7413f68c812288fe8a,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48'}"
2015-06-26T21:00:05,853205.0,1a3a3cf35abcb4833bdfe0001cdcbd4a,CREATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'placement.rack': 4}"
2018-05-15T16:41:59,91903319.0,1a3a3cf35abcb4833bdfe0001cdcbd4a,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'placement.rack': 4, 'node_type': 'compute_haswell'}"
2015-06-29T18:33:32,1103612.0,d7630c7c6723103fd9af456275e56647,CREATE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 7}"
2018-03-14T15:40:18,86542818.0,d7630c7c6723103fd9af456275e56647,UPDATE,"{'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 7}"
2018-02-16T19:22:35,84309755.0,e771faf896db89bdf99c66f6175f804a,CREATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 3, 'architecture.smp_size': '2', 'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536'}"
2015-07-06T19:32:34,1711954.0,537b21528a72fa5247a806a82d062b56,CREATE,"{'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.smt_size': '48'}"
2018-03-14T15:40:18,86542818.0,537b21528a72fa5247a806a82d062b56,UPDATE,"{'node_type': 'compute_haswell_ib', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.smt_size': '48'}"
2015-07-06T19:28:04,1711684.0,930fbee346b1fbb3cb85f6b9f290e42d,CREATE,"{'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}"
2018-03-14T15:40:19,86542819.0,930fbee346b1fbb3cb85f6b9f290e42d,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2'}"
2015-06-26T21:00:21,853221.0,c7dfba0a68d8d4f399bd448f0350eef8,CREATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'placement.rack': 4, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2018-05-15T20:05:14,91915514.0,c7dfba0a68d8d4f399bd448f0350eef8,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'placement.rack': 4, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2015-07-28T14:39:42,3595182.0,71bfd25214a01b1be2a4acf5779f3fe3,CREATE,"{'placement.rack': 4, 'architecture.smt_size': '40', 'storage_devices.0.size': '2000398934016', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '67445407744'}"
2018-05-15T20:05:00,91915500.0,71bfd25214a01b1be2a4acf5779f3fe3,UPDATE,"{'architecture.smt_size': '40', 'storage_devices.0.size': '2000398934016', 'node_type': 'storage', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 4, 'main_memory.ram_size': '68719476736'}"
2018-02-16T19:30:10,84310210.0,64d74aee7df028773ce05c2b5ecd2f3a,CREATE,"{'placement.rack': 3, 'architecture.smt_size': '48', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}"
2015-06-26T21:00:26,853226.0,f8402cb390ecf8650323516684d94946,CREATE,"{'placement.rack': 6, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}"
2018-03-14T15:40:19,86542819.0,f8402cb390ecf8650323516684d94946,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'placement.rack': 6, 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}"
2017-02-15T19:57:24,52689444.0,aa79820e2166b12696c83c9cbb186e06,CREATE,"{'node_type': 'gpu_p100', 'placement.rack': None}"
2020-06-16T20:58:46,157841926.0,aa79820e2166b12696c83c9cbb186e06,UPDATE,"{'placement.rack': 2, 'node_type': 'gpu_p100', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '1000204886016', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48'}"
2015-06-29T18:36:17,1103777.0,5c976b91816ae1739d4a05dad3780af9,CREATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 6, 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392'}"
2018-11-05T15:40:22,106933222.0,5c976b91816ae1739d4a05dad3780af9,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'placement.rack': 6}"
2020-08-31T21:30:22,164410222.0,a1654314d0025e7b3617171f11a88d70,ENABLE,"{'architecture.smt_size': '8', 'architecture.smp_size': '1', 'placement.rack': 1, 'main_memory.ram_size': '67645734912', 'node_type': 'arm64', 'architecture.platform_type': 'aarch64', 'storage_devices.0.size': '120034123776'}"
2016-11-23T04:53:07,45377587.0,a1654314d0025e7b3617171f11a88d70,CREATE,"{'node_type': 'moonshot', 'placement.rack': None}"
2018-03-14T15:40:19,86542819.0,a1654314d0025e7b3617171f11a88d70,UPDATE,"{'architecture.smt_size': '8', 'architecture.smp_size': '1', 'placement.rack': 1, 'main_memory.ram_size': '67645734912', 'node_type': 'arm64', 'architecture.platform_type': 'aarch64', 'storage_devices.0.size': '120034123776'}"
2015-06-26T21:00:32,853232.0,e038ac95981f5b337205e5a503873765,CREATE,"{'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'placement.rack': 5, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}"
2018-05-15T20:05:28,91915528.0,e038ac95981f5b337205e5a503873765,UPDATE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'placement.rack': 5, 'architecture.smp_size': '2'}"
2015-07-28T14:39:48,3595188.0,260516e86431a06f69c867be6ade3bf3,CREATE,"{'main_memory.ram_size': '134956949504', 'placement.rack': 8, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}"
2018-03-14T15:40:20,86542820.0,260516e86431a06f69c867be6ade3bf3,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'architecture.smp_size': '2', 'node_type': 'compute_haswell'}"
2015-06-29T18:38:53,1103933.0,4bd1b3a65bcdbbf5144329e676074f71,CREATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'placement.rack': 7, 'architecture.platform_type': 'x86_64'}"
2018-05-15T20:05:43,91915543.0,4bd1b3a65bcdbbf5144329e676074f71,UPDATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'placement.rack': 7, 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64'}"
2015-06-29T18:32:33,1103553.0,985194fd09d8638f560ec94185a265f5,CREATE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 6, 'storage_devices.0.size': '250059350016'}"
2018-03-14T15:40:20,86542820.0,985194fd09d8638f560ec94185a265f5,UPDATE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}"
2015-06-26T21:00:43,853243.0,64bae874adcfaad7f15b931da3ad7c8d,CREATE,"{'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956949504', 'architecture.smp_size': '2'}"
2018-03-14T15:40:20,86542820.0,64bae874adcfaad7f15b931da3ad7c8d,UPDATE,"{'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2'}"
2015-06-29T20:51:22,1111882.0,5b0302df9a8987c4c0ac3f2faf1dbac1,CREATE,"{'placement.rack': 6, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}"
2018-03-14T15:40:20,86542820.0,5b0302df9a8987c4c0ac3f2faf1dbac1,UPDATE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 6, 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}"
2015-06-29T20:53:19,1111999.0,a396175a0e5824ea57e605bb0332238b,CREATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}"
2019-02-20T15:09:29,116176169.0,a396175a0e5824ea57e605bb0332238b,UPDATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'placement.rack': 4}"
2015-06-26T21:00:49,853249.0,f6a941e16b5356047a63ac5d7a48b6bc,CREATE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956949504'}"
2018-03-14T15:40:21,86542821.0,f6a941e16b5356047a63ac5d7a48b6bc,UPDATE,"{'placement.rack': 8, 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472'}"
2018-02-16T19:24:40,84309880.0,370d11ae7e868154cedbb7cb197fd9d9,CREATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'storage_devices.0.size': '240057409536', 'placement.rack': 3, 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384'}"
2015-07-06T19:31:44,1711904.0,cf184b5f37f0dfab845080133b3828c4,CREATE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'placement.rack': 0, 'main_memory.ram_size': '134956859392'}"
2018-05-15T20:04:32,91915472.0,cf184b5f37f0dfab845080133b3828c4,UPDATE,"{'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'node_type': 'compute_haswell_ib', 'main_memory.ram_size': '137438953472'}"
2018-02-16T19:35:59,84310559.0,e36de682bc5a7b6b7d5aa7338ac12f4a,CREATE,"{'architecture.platform_type': 'x86_64', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'placement.rack': 3, 'architecture.smp_size': '2', 'storage_devices.0.size': '240057409536'}"
2015-06-26T21:00:55,853255.0,cacfc723e80605f83bd6ccc7c885a0c0,CREATE,"{'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'architecture.smp_size': '2'}"
2018-03-14T15:40:21,86542821.0,cacfc723e80605f83bd6ccc7c885a0c0,UPDATE,"{'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2'}"
2018-02-16T19:16:53,84309413.0,840335711fbc3783a7153de1719eef77,CREATE,"{'node_type': 'compute_skylake', 'architecture.smt_size': '48', 'placement.rack': 3, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2'}"
2015-06-26T21:01:00,853260.0,bfb361020026f32b6c4f1c222d67727d,CREATE,"{'architecture.smp_size': '2', 'placement.rack': 7, 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}"
2018-03-14T15:40:22,86542822.0,bfb361020026f32b6c4f1c222d67727d,UPDATE,"{'placement.rack': 7, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}"
2015-06-26T21:01:06,853266.0,670f119cd1769f841b85d40fb730bf3d,CREATE,"{'architecture.platform_type': 'x86_64', 'placement.rack': 6, 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392'}"
2018-03-14T15:40:22,86542822.0,670f119cd1769f841b85d40fb730bf3d,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'placement.rack': 6, 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell'}"
2015-07-28T14:39:54,3595194.0,1bed95474969cc0d58d74719896b8654,CREATE,"{'main_memory.ram_size': '67445407744', 'architecture.smt_size': '40', 'architecture.smp_size': '2', 'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '2000398934016'}"
2015-07-06T19:34:28,1712068.0,c79e11683b53786a084a032f1de6ae60,CREATE,"{'placement.rack': 0, 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}"
2018-03-14T15:40:22,86542822.0,c79e11683b53786a084a032f1de6ae60,UPDATE,"{'node_type': 'compute_haswell_ib', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 0, 'architecture.smt_size': '48'}"
2015-07-06T19:28:28,1711708.0,927604b33416c96bf411b9501ea55ff8,CREATE,"{'architecture.smp_size': '2', 'placement.rack': 0, 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392'}"
2018-03-14T15:40:22,86542822.0,927604b33416c96bf411b9501ea55ff8,UPDATE,"{'architecture.smp_size': '2', 'placement.rack': 0, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell_ib', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472'}"
2015-06-29T18:31:35,1103495.0,710f021f556157a03f6c487951462b6a,CREATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'placement.rack': 8, 'architecture.smp_size': '2', 'main_memory.ram_size': '134956949504'}"
2018-03-14T15:40:22,86542822.0,710f021f556157a03f6c487951462b6a,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956949504', 'placement.rack': 8}"
2015-07-06T19:28:53,1711733.0,5bbaf24dac244c2b7d320e50c0d68078,CREATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 0, 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}"
2019-02-20T15:09:31,116176171.0,5bbaf24dac244c2b7d320e50c0d68078,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell_ib', 'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}"
2015-06-29T18:39:04,1103944.0,ce10446d06bbaf2adb43212beb98e8bc,CREATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956949504', 'placement.rack': 8, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2018-03-14T15:40:23,86542823.0,ce10446d06bbaf2adb43212beb98e8bc,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48', 'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2020-08-31T21:30:28,164410228.0,a51fbb32e3587a38517c09ef4a4cfd48,ENABLE,"{'main_memory.ram_size': '67645734912', 'architecture.smp_size': '1', 'architecture.smt_size': '8', 'node_type': 'arm64', 'architecture.platform_type': 'aarch64', 'storage_devices.0.size': '120034123776', 'placement.rack': 1}"
2016-11-23T13:37:51,45409071.0,a51fbb32e3587a38517c09ef4a4cfd48,CREATE,"{'node_type': 'moonshot', 'placement.rack': None}"
2018-03-14T15:40:23,86542823.0,a51fbb32e3587a38517c09ef4a4cfd48,UPDATE,"{'main_memory.ram_size': '67645734912', 'architecture.smp_size': '1', 'architecture.smt_size': '8', 'node_type': 'arm64', 'architecture.platform_type': 'aarch64', 'storage_devices.0.size': '120034123776', 'placement.rack': 1}"
2015-06-29T18:33:56,1103636.0,a7599f62f656ed73a828258851bede19,CREATE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956949504', 'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'architecture.smp_size': '2', 'architecture.smt_size': '48'}"
