EVENT_TIME,EVENT_TIME_SEC,HOST_NAME (PHYSICAL),EVENT,PROPERTIES
2018-03-14T11:40:08,86528408.0,e93174adf06c37a63f10fef2528c6d55,UPDATE,"{'architecture.platform_type': 'x86_64', 'placement.rack': 2, 'architecture.smt_size': '48', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2', 'node_type': 'compute_skylake'}"
2018-03-14T11:40:09,86528409.0,c7657d917000cdc2a2002286247a0c7a,UPDATE,"{'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2018-03-14T11:40:10,86528410.0,24efded49efa36c016ff9c25c5d1c6dc,UPDATE,"{'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'placement.rack': 2, 'architecture.smt_size': '48', 'node_type': 'compute_skylake'}"
2018-03-14T11:40:11,86528411.0,843f63b0a909b2a6f805751d0d8b993f,UPDATE,"{'storage_devices.0.size': '240057409536', 'architecture.smt_size': '48', 'placement.rack': 2, 'architecture.smp_size': '2', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384', 'architecture.platform_type': 'x86_64'}"
2018-08-29T15:25:15,101057115.0,5d74cd0ec89e84ddc18d3117182192bf,UPDATE,"{'architecture.smp_size': '2', 'placement.rack': 3, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake'}"
2018-03-14T11:40:12,86528412.0,0cb2c42824e98219fafe9f6b501ae21d,UPDATE,"{'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'architecture.platform_type': 'x86_64', 'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'node_type': 'compute_skylake'}"
2018-03-14T11:40:13,86528413.0,6aa746a57702f412330486e7d65a1043,UPDATE,"{'storage_devices.0.size': '240057409536', 'architecture.smt_size': '48', 'main_memory.ram_size': '205084688384', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2018-03-14T11:40:15,86528415.0,6787c6e41105e6aa5ae524b58975a8a0,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'placement.rack': 2, 'architecture.smp_size': '2', 'node_type': 'compute_skylake', 'architecture.smt_size': '48'}"
2018-08-29T15:25:18,101057118.0,6f6eb4e0b60a2152448b9b016702f088,UPDATE,"{'placement.rack': 3, 'node_type': 'compute_skylake', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'architecture.platform_type': 'x86_64'}"
2018-03-14T11:40:16,86528416.0,3a8f00459c7e822805cf105931097d51,UPDATE,"{'architecture.platform_type': 'x86_64', 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'placement.rack': 2, 'architecture.smp_size': '2', 'architecture.smt_size': '48'}"
2018-06-27T14:27:53,95610473.0,ed95ff5654ef2c9f706415a673361620,UPDATE,"{'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'node_type': 'fpga', 'architecture.smt_size': '48', 'placement.rack': 2, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2018-03-14T11:40:18,86528418.0,03e52f6b70a9ae189291e7feda1029da,UPDATE,"{'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384'}"
2018-08-29T15:25:20,101057120.0,0ac69373e794a82b8d5305191a235e3c,UPDATE,"{'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536', 'placement.rack': 3, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2018-03-14T11:40:19,86528419.0,5300e01e07874e76be3d03079becb3eb,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2018-03-14T11:40:20,86528420.0,f5ee663b9a69ecc443ef7800d3d1f409,UPDATE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'architecture.smt_size': '48', 'placement.rack': 2, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536'}"
2018-08-29T15:25:29,101057129.0,a4c9080487825922b7a69b4996a30e44,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384', 'placement.rack': 3, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}"
2018-03-14T11:40:23,86528423.0,1d807470bd90b4bd5ad6cfa518bb254a,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536', 'placement.rack': 2, 'architecture.smp_size': '2', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384'}"
2018-03-14T11:40:24,86528424.0,94cb605b3e0904b0e287e2d409d97fb8,UPDATE,"{'main_memory.ram_size': '205084688384', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2018-03-14T11:40:27,86528427.0,4c6c4cf23f96535eb6fa2bc61dcb0419,UPDATE,"{'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384', 'placement.rack': 2, 'architecture.platform_type': 'x86_64'}"
2018-03-14T11:40:29,86528429.0,8b19fba1d858dc375c401a61e457a4eb,UPDATE,"{'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536'}"
2018-03-14T11:40:30,86528430.0,4e6b415a124fb0f637012cbfabd38b4e,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'architecture.platform_type': 'x86_64', 'placement.rack': 2, 'architecture.smt_size': '48', 'node_type': 'compute_skylake'}"
2018-08-29T15:25:38,101057138.0,3f86c9aae9af31cd5051840c6e04b711,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 3, 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384'}"
2018-03-14T11:40:31,86528431.0,5ec78a17c591abe83b361a440618ec9f,UPDATE,"{'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2', 'placement.rack': 2, 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_skylake'}"
2018-03-14T11:40:34,86528434.0,f09f159df2078fd368430c064b3d0cf3,UPDATE,"{'placement.rack': 2, 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2'}"
2018-03-14T11:40:35,86528435.0,12d208319beacff12ba5ab21434bdc76,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'architecture.smt_size': '48', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384', 'architecture.smp_size': '2', 'placement.rack': 2}"
2018-03-14T11:40:36,86528436.0,b44a7f98b2093f30db160b598790bbc4,UPDATE,"{'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'placement.rack': 2}"
2018-08-29T15:25:45,101057145.0,41eac7aa89fd0009111b08a4d33dc2a3,UPDATE,"{'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384', 'placement.rack': 3}"
2018-03-14T11:40:39,86528439.0,c9039f92cce9c4692f0cbe08ce03fde4,UPDATE,"{'storage_devices.0.size': '240057409536', 'architecture.platform_type': 'x86_64', 'placement.rack': 2, 'node_type': 'compute_skylake', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'main_memory.ram_size': '205084688384'}"
2020-02-13T21:41:33,147130893.0,7fae9c9afa7d04c0331e1f269c9035ac,ENABLE,"{'main_memory.ram_size': '134956859392', 'placement.rack': 1, 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}"
2020-01-29T16:49:16,145817356.0,f92af9c6b9c36c08eedfd8d3ad05ba4d,DISABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 3, 'node_type': 'compute_skylake'}"
2020-01-29T17:02:16,145818136.0,8b19fba1d858dc375c401a61e457a4eb,DISABLE,"{'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536'}"
2020-01-29T16:49:07,145817347.0,447c6a1c415ee269769f71fae4dc1e04,DISABLE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 0}"
2020-01-29T16:48:58,145817338.0,89c90cf85c9fc2650cea3a6d20d311f4,DISABLE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2020-01-17T18:50:56,144787856.0,75fa24282855fd16b393d240055fffab,DISABLE,"{'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'placement.rack': 0, 'node_type': 'compute_haswell'}"
2020-01-10T22:03:45,144194625.0,f92af9c6b9c36c08eedfd8d3ad05ba4d,ENABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 3, 'node_type': 'compute_skylake'}"
2020-01-10T22:01:50,144194510.0,89c90cf85c9fc2650cea3a6d20d311f4,ENABLE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2020-01-10T06:20:43,144138043.0,447c6a1c415ee269769f71fae4dc1e04,ENABLE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 0}"
2019-12-07T17:18:51,141239931.0,71757fcf24525ee86909211d585e2319,ENABLE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 0, 'architecture.smp_size': '2'}"
2019-12-07T03:47:31,141191251.0,71757fcf24525ee86909211d585e2319,DISABLE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 0, 'architecture.smp_size': '2'}"
2019-11-13T21:51:48,139182708.0,38f89d8426232fb9b11f73b96e401286,ENABLE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 1, 'architecture.platform_type': 'x86_64'}"
2019-11-13T21:43:46,139182226.0,f24c33849e73a2cdb6e3e76480a36253,ENABLE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 1, 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64'}"
2019-11-06T17:46:20,138563180.0,38f89d8426232fb9b11f73b96e401286,DISABLE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 1, 'architecture.platform_type': 'x86_64'}"
2019-10-29T16:10:32,137866232.0,f24c33849e73a2cdb6e3e76480a36253,DISABLE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 1, 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64'}"
2019-11-06T18:19:21,138565161.0,3cc2e3b27e7eaf7f4772403355bc1750,ENABLE,"{'placement.rack': 1, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016'}"
2019-10-29T16:10:43,137866243.0,3cc2e3b27e7eaf7f4772403355bc1750,DISABLE,"{'placement.rack': 1, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016'}"
2019-09-16T17:49:05,134156945.0,177cce3fe48597bd63d46bf3cda280e7,DISABLE,"{'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 1, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392'}"
2019-09-03T19:39:44,133040384.0,05515ca4c1b65261593b114d7b7cf269,ENABLE,"{'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}"
2019-07-30T16:05:47,130003547.0,4dd95b89fbf9d20c41adb24bd29cbf90,ENABLE,"{'main_memory.ram_size': '134956859392', 'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}"
2019-07-12T20:37:17,128464637.0,89c90cf85c9fc2650cea3a6d20d311f4,DISABLE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2019-07-15T14:43:16,128702596.0,05515ca4c1b65261593b114d7b7cf269,DISABLE,"{'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}"
2019-05-22T16:07:44,124042064.0,4dd95b89fbf9d20c41adb24bd29cbf90,DISABLE,"{'main_memory.ram_size': '134956859392', 'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}"
2019-05-15T14:25:58,123431158.0,c7657d917000cdc2a2002286247a0c7a,ENABLE,"{'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2019-05-10T18:41:08,123014468.0,37339182af7f34ab259462a687c0f4f1,ENABLE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'placement.rack': 0, 'architecture.smp_size': '2', 'node_type': 'compute_haswell'}"
2019-05-01T01:38:54,122175534.0,37339182af7f34ab259462a687c0f4f1,DISABLE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'placement.rack': 0, 'architecture.smp_size': '2', 'node_type': 'compute_haswell'}"
2019-05-07T20:19:42,122761182.0,447c6a1c415ee269769f71fae4dc1e04,DISABLE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 0}"
2019-05-01T01:04:29,122173469.0,0bc049427471a3d7ad7d83d3f7a5d849,ENABLE,"{'node_type': 'compute_haswell', 'placement.rack': 0, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956949504', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}"
2019-05-01T05:20:45,122188845.0,447c6a1c415ee269769f71fae4dc1e04,ENABLE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 0}"
2019-04-21T15:35:48,121361748.0,3f86c9aae9af31cd5051840c6e04b711,ENABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 3, 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384'}"
2019-04-20T22:51:20,121301480.0,3f86c9aae9af31cd5051840c6e04b711,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 3, 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384'}"
2019-04-05T16:13:48,119981628.0,f92af9c6b9c36c08eedfd8d3ad05ba4d,DISABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 3, 'node_type': 'compute_skylake'}"
2019-02-27T23:23:02,116810582.0,c7657d917000cdc2a2002286247a0c7a,DISABLE,"{'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2019-02-15T20:15:15,115762515.0,1d807470bd90b4bd5ad6cfa518bb254a,ENABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536', 'placement.rack': 2, 'architecture.smp_size': '2', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384'}"
2019-02-11T12:05:17,115387517.0,1d807470bd90b4bd5ad6cfa518bb254a,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536', 'placement.rack': 2, 'architecture.smp_size': '2', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384'}"
2018-11-27T21:49:45,108856185.0,0bc049427471a3d7ad7d83d3f7a5d849,DISABLE,"{'node_type': 'compute_haswell', 'placement.rack': 0, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956949504', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}"
2019-01-17T20:36:31,113258191.0,5300e01e07874e76be3d03079becb3eb,ENABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2019-01-06T11:22:51,112274571.0,5300e01e07874e76be3d03079becb3eb,DISABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2018-12-19T19:16:28,110747788.0,05515ca4c1b65261593b114d7b7cf269,ENABLE,"{'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}"
2018-12-20T00:22:04,110766124.0,3a9800c4b261fdc8595ed40da7568ccc,ENABLE,"{'node_type': 'compute_haswell', 'placement.rack': 1, 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2018-11-28T20:48:16,108938896.0,05515ca4c1b65261593b114d7b7cf269,DISABLE,"{'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}"
2018-12-12T19:21:04,110143264.0,a73104df5d6859706ecfbab56df78f29,ENABLE,"{'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 1, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016'}"
2018-12-07T19:34:02,109712042.0,6aa746a57702f412330486e7d65a1043,ENABLE,"{'storage_devices.0.size': '240057409536', 'architecture.smt_size': '48', 'main_memory.ram_size': '205084688384', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2018-12-12T19:20:26,110143226.0,673fb7680f9b1591ea87ea081568330a,ENABLE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2'}"
2018-12-13T06:32:46,110183566.0,aa6764f4073e7e7997f214dccbc2d8c6,ENABLE,"{'node_type': 'compute_skylake', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'placement.rack': 3, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536'}"
2018-11-21T15:51:42,108316302.0,a73104df5d6859706ecfbab56df78f29,DISABLE,"{'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 1, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016'}"
2018-11-27T21:49:58,108856198.0,7fae9c9afa7d04c0331e1f269c9035ac,DISABLE,"{'main_memory.ram_size': '134956859392', 'placement.rack': 1, 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}"
2018-12-05T15:39:21,109525161.0,aa6764f4073e7e7997f214dccbc2d8c6,DISABLE,"{'node_type': 'compute_skylake', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'placement.rack': 3, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536'}"
2018-11-05T18:48:55,106944535.0,8b19fba1d858dc375c401a61e457a4eb,ENABLE,"{'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536'}"
2018-11-27T17:10:53,108839453.0,6aa746a57702f412330486e7d65a1043,DISABLE,"{'storage_devices.0.size': '240057409536', 'architecture.smt_size': '48', 'main_memory.ram_size': '205084688384', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 2, 'node_type': 'compute_skylake'}"
2018-11-26T13:15:27,108738927.0,8ea30bd9733bcd4e8f51135ea8b51dbe,ENABLE,"{'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'placement.rack': 1, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2018-11-21T15:36:41,108315401.0,3a9800c4b261fdc8595ed40da7568ccc,DISABLE,"{'node_type': 'compute_haswell', 'placement.rack': 1, 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2018-11-21T16:51:57,108319917.0,673fb7680f9b1591ea87ea081568330a,DISABLE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2'}"
2018-11-05T19:17:57,106946277.0,aa6764f4073e7e7997f214dccbc2d8c6,ENABLE,"{'node_type': 'compute_skylake', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'placement.rack': 3, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536'}"
2018-11-05T19:36:24,106947384.0,a73104df5d6859706ecfbab56df78f29,ENABLE,"{'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 1, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016'}"
2018-11-05T19:41:28,106947688.0,673fb7680f9b1591ea87ea081568330a,ENABLE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2'}"
2018-10-31T22:15:14,106524914.0,8b19fba1d858dc375c401a61e457a4eb,DISABLE,"{'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536'}"
2018-10-31T22:14:56,106524896.0,aa6764f4073e7e7997f214dccbc2d8c6,DISABLE,"{'node_type': 'compute_skylake', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'placement.rack': 3, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536'}"
2018-10-16T16:01:42,105206502.0,673fb7680f9b1591ea87ea081568330a,DISABLE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'placement.rack': 2, 'architecture.smt_size': '48', 'architecture.smp_size': '2'}"
