"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627842096492,0,38,236
1627842096929,0,38,236
1627842097085,0,39,235
1627842097996,0,39,235
1627842098986,0,39,235
1627842099897,0,40,234
1627842100123,0,41,233
1627842100285,1,41,232
1627842100450,0,42,232
1627842101046,0,39,235
1627842102039,0,40,234
1627842103281,0,39,235
1627842104001,0,39,235
1627842104181,0,40,234
1627842105052,0,37,237
1627842105214,0,39,235
1627842105477,0,41,233
1627842105997,0,41,233
1627842106149,0,42,232
1627842107082,0,42,232
1627842108118,0,44,230
1627842108327,0,45,229
1627842108518,0,45,229
1627842109095,2,42,230
1627842110051,0,41,233
1627842110258,0,42,232
1627842111110,0,42,232
1627842112060,1,40,233
1627842112325,0,41,233
1627842113087,0,40,234
1627842113266,0,41,233
1627842114093,0,40,234
1627842114267,0,41,233
1627842115144,0,41,233
1627842116088,0,42,232
1627842116273,0,43,231
1627842116447,0,43,231
1627842116619,0,44,230
1627842117208,0,41,233
1627842118156,0,41,233
1627842119194,0,41,233
1627842120670,0,41,233
1627842121696,0,41,233
1627842121776,0,41,233
1627842122125,3,35,236
1627842122304,0,36,238
1627842122391,0,36,238
1627842122627,0,35,239
1627842123642,0,35,239
1627842123847,0,36,238
1627842123919,0,36,238
1627842124074,1,35,238
1627842124296,0,36,238
1627842124655,0,35,239
1627842124840,0,36,238
1627842126194,0,35,239
1627842126270,0,35,239
1627842126423,0,35,239
1627842126606,0,36,238
1627842126975,3,35,236
1627842127185,0,35,239
1627842127373,1,35,238
1627842127532,0,35,239
1627842128321,6,34,234
1627842129281,0,34,240
1627842130347,0,29,245
1627842130742,0,30,244
1627842130910,0,31,243
1627842131219,1,31,242
1627842131392,0,32,242
1627842132312,0,34,240
1627842132535,0,35,239
1627842132668,0,35,239
1627842133326,1,32,241
1627842134766,1,33,240
1627842134914,1,33,240
1627842135097,0,34,240
1627842135689,0,35,239
1627842135913,0,36,238
1627842136162,0,36,238
1627842136357,0,36,238
1627842136509,0,37,237
1627842136794,0,40,234
1627842136951,0,41,233
1627842137112,1,41,232
1627842137281,0,42,232
1627842137461,0,43,231
1627842137637,1,43,230
1627842137802,0,44,230
1627842138017,0,45,229
1627842138257,0,46,228
1627842138857,0,51,223
1627842139076,0,52,222
1627842139283,0,53,221
1627842139471,1,53,220
1627842139614,0,48,226
1627842139987,0,48,226
1627842140430,0,48,226
1627842140949,0,50,224
1627842141146,0,51,223
1627842141342,0,51,223
1627842141709,0,48,226
1627842142400,0,48,226
1627842142833,0,49,225
1627842143363,0,44,230
1627842143564,0,45,229
1627842143924,0,42,232
1627842144243,0,41,233
1627842144455,0,42,232
1627842144681,2,40,232
1627842144878,0,40,234
1627842145315,6,34,234
1627842145570,0,35,239
1627842145742,0,35,239
1627842146496,0,35,239
1627842147530,0,35,239
1627842148412,0,36,238
1627842148580,0,37,237
1627842148743,0,38,236
1627842148952,0,38,236
1627842149551,2,35,237
1627842150556,0,34,240
1627842151465,0,33,241
1627842151654,0,34,240
1627842152559,0,30,244
1627842153597,0,27,247
1627842153844,0,28,246
1627842154610,0,15,259
1627842155626,0,12,262
1627842156446,0,12,262
1627842156642,0,13,261
1627842156845,0,14,260
1627842156988,0,15,259
1627842157134,0,15,259
1627842157647,1,12,261
1627842158603,0,12,262
1627842158817,0,13,261
1627842159574,0,13,261
1627842159747,0,14,260
1627842160644,0,15,259
1627842160854,0,16,258
1627842161592,6,6,262
1627842161739,0,7,267
1627842161942,0,8,266
1627842162709,0,9,265
1627842163700,0,10,264
1627842163905,0,11,263
1627842164709,0,13,261
1627842164889,0,14,260
1627842165084,0,14,260
1627842166171,0,11,263
1627842166676,0,10,264
1627842166847,0,11,263
1627842167763,0,10,264
1627842167948,0,11,263
1627842168122,0,13,261
1627842168336,0,13,261
1627842168551,0,14,260
1627842168790,2,14,258
1627842168996,0,15,259
1627842169775,2,12,260
1627842170747,0,12,262
1627842170913,0,13,261
1627842171362,0,15,259
1627842171749,1,13,260
1627842171918,0,14,260
1627842172779,0,16,258
1627842172977,1,16,257
1627842173135,0,17,257
1627842173872,0,14,260
1627842174835,0,13,261
1627842175077,0,14,260
1627842175287,0,33,241
1627842175780,1,31,242
1627842176001,0,32,242
1627842176913,0,32,242
1627842177887,0,32,242
1627842178958,0,30,244
1627842179894,0,27,247
1627842180243,0,28,246
1627842180468,0,29,245
1627842180639,0,30,244
1627842180839,1,30,243
1627842181041,0,31,243
1627842181263,0,32,242
1627842181507,0,33,241
1627842181727,0,33,241
1627842182931,0,30,244
1627842183792,0,31,243
1627842183932,0,32,242
1627842184091,0,33,241
1627842184829,0,32,242
1627842185073,0,33,241
1627842185287,0,34,240
1627842186022,0,34,240
1627842186208,0,36,238
1627842186872,0,36,238
1627842187023,0,37,237
1627842187951,0,37,237
1627842188890,0,38,236
1627842189113,0,39,235
1627842189305,1,39,234
1627842189440,0,40,234
1627842189991,0,37,237
1627842190984,0,38,236
1627842191990,0,35,239
1627842193082,2,34,238
1627842194095,0,34,240
1627842194971,0,33,241
1627842195132,0,34,240
1627842196055,0,34,240
1627842197625,1,34,239
1627842197830,0,35,239
1627842198035,0,36,238
1627842198262,0,37,237
1627842198439,0,37,237
1627842198807,0,36,238
1627842198989,0,37,237
1627842199161,0,37,237
1627842199595,0,37,237
1627842200124,0,37,237
1627842201186,2,36,236
1627842201383,0,39,235
1627842201585,0,61,213
1627842201725,0,61,213
1627842202030,0,61,213
1627842202213,0,62,212
1627842203180,2,62,210
1627842204129,0,62,212
1627842205156,0,63,211
1627842206629,0,59,215
1627842207078,0,59,215
1627842207253,0,60,214
1627842207652,0,58,216
1627842208126,0,58,216
1627842208435,0,59,215
1627842208665,0,61,213
1627842208949,0,62,212
1627842209162,0,62,212
1627842209373,0,63,211
1627842209549,0,64,210
1627842209734,0,65,209
1627842209877,0,65,209
1627842210066,0,140,134
1627842210235,0,141,133
1627842210568,0,144,130
1627842210732,0,144,130
1627842211233,0,144,130
1627842211430,0,146,128
1627842211672,0,149,125
1627842212122,0,148,126
1627842212308,0,149,125
1627842214506,0,149,125
1627842214745,0,150,124
1627842215181,3,148,123
1627842215368,0,149,125
1627842215737,0,150,124
1627842215971,0,224,50
1627842216147,0,226,48
1627842216328,0,227,47
1627842217323,93,150,31
1627842218383,43,161,70
1627842219384,0,169,105
1627842220299,77,94,103
1627842221294,39,98,137
1627842221437,29,98,147
1627842221885,17,97,160
1627842222323,3,103,168
1627842222398,2,103,169
1627842222734,0,102,172
1627842223010,0,103,171
1627842223270,1,103,170
1627842223481,0,104,170
1627842223571,0,104,170
1627842223695,0,104,170
1627842223882,0,174,100
1627842224267,0,173,101
1627842224458,0,174,100
1627842225337,0,167,107
1627842225428,0,167,107
1627842225776,2,160,112
1627842226320,0,154,120
1627842226483,0,155,119
1627842226741,0,156,118
1627842226969,0,219,55
1627842227305,0,218,56
1627842227456,0,219,55
1627842228397,22,219,33
1627842229777,3,219,52
1627842230570,61,146,67
1627842231511,25,147,102
1627842232063,5,156,113
1627842232227,24,137,113
1627842232355,15,138,121
1627842232673,2,138,134
1627842232810,0,139,135
1627842232992,0,140,134
1627842233205,0,141,133
1627842233396,0,141,133
1627842233616,0,144,130
1627842233822,0,144,130
1627842234065,0,143,131
1627842234182,0,143,131
1627842234379,3,140,131
1627842234598,0,141,133
1627842234747,0,141,133
1627842234844,0,141,133
1627842235003,0,141,133
1627842235141,64,71,139
1627842235418,48,71,155
1627842235549,45,72,157
1627842235622,40,72,162
1627842235879,32,71,171
1627842236028,28,72,174
1627842236436,15,72,187
1627842236662,12,73,189
1627842237337,0,75,199
1627842237532,0,75,199
1627842237682,0,76,198
1627842237955,0,77,197
1627842238124,0,77,197
