lease_id,project_id,user_id,created_at,deleted_at,start_on,end_on,status,node_cnt,reserve_conditions,reserve_count_range,node_type,action,trace_time
8093da794fcacf3e7ca39a3790b12085,5a69f2d9c6c087987f2fba71acc13715,11bc13c7471abebad15378f4baa6b501,2018-04-03 01:09:37,2018-04-05 17:09:40,2018-04-03 01:10:00,2018-04-06 01:09:00,active,1,"[""=="",""$node_type"",""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 01:09:00
070f2d186f582230b95f8406607ed9f9,5a69f2d9c6c087987f2fba71acc13715,11bc13c7471abebad15378f4baa6b501,2018-04-03 01:28:57,2018-04-05 17:09:49,2018-04-03 01:29:00,2018-04-06 01:28:00,active,1,"[""=="",""$node_type"",""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 01:28:00
a5ab122b5122d17de0fc7c5c490f7c9c,5a69f2d9c6c087987f2fba71acc13715,11bc13c7471abebad15378f4baa6b501,2018-04-03 01:29:18,2018-04-05 17:09:27,2018-04-03 01:30:00,2018-04-06 01:29:00,active,1,"[""=="",""$node_type"",""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 01:29:00
4f5e51c1ab30ceb1424f812374d374ee,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 01:30:21,2018-04-06 01:31:25,2018-04-06 01:31:00,2018-04-06 02:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 01:31:00
4f5e51c1ab30ceb1424f812374d374ee,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 01:30:21,2018-04-06 01:31:25,2018-04-06 01:31:00,2018-04-06 02:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 02:31:00
68dc4d1a5c065460b7a33ec1198544bd,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 03:02:20,2018-04-06 03:03:18,2018-04-06 03:03:00,2018-04-06 04:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 03:03:00
68dc4d1a5c065460b7a33ec1198544bd,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 03:02:20,2018-04-06 03:03:18,2018-04-06 03:03:00,2018-04-06 04:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 04:03:00
d4b9bbbb80f0a463ec07687e0c59e3d8,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 04:30:22,2018-04-06 04:31:27,2018-04-06 04:31:00,2018-04-06 05:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 04:31:00
b3e17e7d9701753eaacd7493c5edb209,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 05:27:38,2018-04-06 05:41:02,2018-04-06 05:28:00,2018-04-06 05:57:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 05:28:00
d4b9bbbb80f0a463ec07687e0c59e3d8,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 04:30:22,2018-04-06 04:31:27,2018-04-06 04:31:00,2018-04-06 05:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 05:31:00
8bde161decd8364ee65444eea3bedb87,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 05:45:59,2018-04-06 05:58:53,2018-04-06 05:46:00,2018-04-06 06:15:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 05:46:00
2af0522d420eef27871b418b59854893,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 05:51:38,2018-04-06 06:01:16,2018-04-06 05:52:00,2018-04-06 06:22:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 05:52:00
46a92f8ce780071d62819504c1e88138,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 05:55:44,2018-04-06 06:05:36,2018-04-06 05:56:00,2018-04-06 06:26:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 05:56:00
b3e17e7d9701753eaacd7493c5edb209,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 05:27:38,2018-04-06 05:41:02,2018-04-06 05:28:00,2018-04-06 05:57:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 05:57:00
d0dc184b4c9126908bce820d9c88111d,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 06:02:24,2018-04-06 06:03:20,2018-04-06 06:03:00,2018-04-06 07:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 06:03:00
8bde161decd8364ee65444eea3bedb87,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 05:45:59,2018-04-06 05:58:53,2018-04-06 05:46:00,2018-04-06 06:15:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 06:15:00
2af0522d420eef27871b418b59854893,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 05:51:38,2018-04-06 06:01:16,2018-04-06 05:52:00,2018-04-06 06:22:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 06:22:00
46a92f8ce780071d62819504c1e88138,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 05:55:44,2018-04-06 06:05:36,2018-04-06 05:56:00,2018-04-06 06:26:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 06:26:00
d0dc184b4c9126908bce820d9c88111d,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 06:02:24,2018-04-06 06:03:20,2018-04-06 06:03:00,2018-04-06 07:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 07:03:00
0ed6dc91bd0ff9cd873b197300fe7e4a,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 07:30:26,2018-04-06 07:31:20,2018-04-06 07:31:00,2018-04-06 08:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 07:31:00
0ed6dc91bd0ff9cd873b197300fe7e4a,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 07:30:26,2018-04-06 07:31:20,2018-04-06 07:31:00,2018-04-06 08:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 08:31:00
839940d8c6c8e3269fc1c0131e83a14b,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 09:02:28,2018-04-06 09:03:15,2018-04-06 09:03:00,2018-04-06 10:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 09:03:00
90d2d654f88b63e7a7530daed0b98ba3,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 09:27:53,2018-04-06 09:38:07,2018-04-06 09:29:00,2018-04-07 09:29:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 09:29:00
839940d8c6c8e3269fc1c0131e83a14b,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 09:02:28,2018-04-06 09:03:15,2018-04-06 09:03:00,2018-04-06 10:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 10:03:00
275b7ae085bda493fd4aaf2eda4dd020,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 10:30:25,2018-04-06 10:31:29,2018-04-06 10:31:00,2018-04-06 11:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 10:31:00
275b7ae085bda493fd4aaf2eda4dd020,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 10:30:25,2018-04-06 10:31:29,2018-04-06 10:31:00,2018-04-06 11:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 11:31:00
ccc6bfdd91dd023e478a3fddead44dc1,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 12:02:20,2018-04-06 12:03:16,2018-04-06 12:03:00,2018-04-06 13:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 12:03:00
ccc6bfdd91dd023e478a3fddead44dc1,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 12:02:20,2018-04-06 12:03:16,2018-04-06 12:03:00,2018-04-06 13:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 13:03:00
31be481222c1e9a4b5f5d2f85d516959,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 13:30:23,2018-04-06 13:31:16,2018-04-06 13:31:00,2018-04-06 14:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 13:31:00
7c8f1f6e09aff38f45a5df55bc013389,a956639e292fd1679669a9507e4cd0c9,afc28f6eb85f9df952b87cd50a394431,2018-04-06 13:44:34,2018-04-06 19:57:33,2018-04-06 13:45:00,2018-04-07 13:45:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 13:45:00
31be481222c1e9a4b5f5d2f85d516959,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 13:30:23,2018-04-06 13:31:16,2018-04-06 13:31:00,2018-04-06 14:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 14:31:00
01fe9561de017aa39285892db7ebc0f6,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 15:02:22,2018-04-06 15:03:18,2018-04-06 15:03:00,2018-04-06 16:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 15:03:00
01fe9561de017aa39285892db7ebc0f6,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 15:02:22,2018-04-06 15:03:18,2018-04-06 15:03:00,2018-04-06 16:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 16:03:00
1a56b8976543785252ff31f7b7777849,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 16:30:23,2018-04-06 16:31:19,2018-04-06 16:31:00,2018-04-06 17:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 16:31:00
e193003d056c84c9e1377ae4ff24a3ac,5a69f2d9c6c087987f2fba71acc13715,11bc13c7471abebad15378f4baa6b501,2018-04-06 16:49:44,2018-04-06 18:41:00,2018-04-06 16:50:00,2018-04-07 16:49:00,active,1,"[""=="",""$node_type"",""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 16:50:00
1a56b8976543785252ff31f7b7777849,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 16:30:23,2018-04-06 16:31:19,2018-04-06 16:31:00,2018-04-06 17:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 17:31:00
79e62896f2a9d083191dd81eafc5dba2,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 17:54:48,2018-04-06 18:06:04,2018-04-06 17:55:00,2018-04-07 17:55:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 17:55:00
13c1eebc7b10208b1307450aab8f2808,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 18:02:17,2018-04-06 18:03:25,2018-04-06 18:03:00,2018-04-06 19:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 18:03:00
13c1eebc7b10208b1307450aab8f2808,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 18:02:17,2018-04-06 18:03:25,2018-04-06 18:03:00,2018-04-06 19:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 19:03:00
bf8f171b4c8829b7ec395f364baa6620,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 19:30:19,2018-04-06 19:31:33,2018-04-06 19:31:00,2018-04-06 20:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 19:31:00
0ac297b91054b91f18870912c4c263d3,e8fa6bb790b3e051c5882146756ff1a6,558e1936d8ad749bb992c43ed2ba04d3,2018-03-26 19:51:28,2018-04-03 02:22:07,2018-03-26 19:52:00,2018-04-06 19:51:00,active,10,"[""=="",""$node_type"",""compute_haswell""]",1-10,compute_haswell,stop,2018-04-06 19:51:00
3e22cc3b4408e744cb218abe188f3859,a956639e292fd1679669a9507e4cd0c9,afc28f6eb85f9df952b87cd50a394431,2018-04-06 20:09:47,2018-04-07 02:50:41,2018-04-06 20:10:00,2018-04-07 20:10:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 20:10:00
bf8f171b4c8829b7ec395f364baa6620,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 19:30:19,2018-04-06 19:31:33,2018-04-06 19:31:00,2018-04-06 20:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 20:31:00
6fdf463ca751e069d5f87c587b5801dc,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-05 20:38:36,2018-04-05 20:48:04,2018-04-05 20:39:00,2018-04-06 20:39:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 20:39:00
271525b22b79e9b23dfce22b11695b5b,a956639e292fd1679669a9507e4cd0c9,afc28f6eb85f9df952b87cd50a394431,2018-04-06 20:41:45,2018-04-06 21:12:31,2018-04-06 20:42:00,2018-04-07 20:42:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 20:42:00
64bc9ef26ada4012a832c7179c7321c1,a956639e292fd1679669a9507e4cd0c9,afc28f6eb85f9df952b87cd50a394431,2018-04-06 20:44:49,2018-04-07 02:57:59,2018-04-06 20:45:00,2018-04-07 20:45:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 20:45:00
00b50b2ded906b2540d3660ec9ce8e54,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 21:02:20,2018-04-06 21:03:17,2018-04-06 21:03:00,2018-04-06 22:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 21:03:00
e3012ec02efb85616aee22fb5a989cc7,a956639e292fd1679669a9507e4cd0c9,afc28f6eb85f9df952b87cd50a394431,2018-04-06 21:12:51,2018-04-06 21:30:31,2018-04-06 21:14:00,2018-04-07 21:14:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 21:14:00
00b50b2ded906b2540d3660ec9ce8e54,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-06 21:02:20,2018-04-06 21:03:17,2018-04-06 21:03:00,2018-04-06 22:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 22:03:00
eac4315667def409facff454a5155cae,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 22:30:23,2018-04-06 22:31:14,2018-04-06 22:31:00,2018-04-06 23:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-06 22:31:00
eac4315667def409facff454a5155cae,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 22:30:23,2018-04-06 22:31:14,2018-04-06 22:31:00,2018-04-06 23:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-06 23:31:00
a80878479c93f0ac80e6f803f519e308,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 00:02:26,2018-04-07 00:03:22,2018-04-07 00:03:00,2018-04-07 01:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 00:03:00
a80878479c93f0ac80e6f803f519e308,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 00:02:26,2018-04-07 00:03:22,2018-04-07 00:03:00,2018-04-07 01:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 01:03:00
94cd9d9d1bcfff7bc35dce4437f6429c,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 01:30:21,2018-04-07 01:31:33,2018-04-07 01:31:00,2018-04-07 02:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 01:31:00
94cd9d9d1bcfff7bc35dce4437f6429c,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 01:30:21,2018-04-07 01:31:33,2018-04-07 01:31:00,2018-04-07 02:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 02:31:00
228c7d7e16d388c7142187fb701b6e74,a956639e292fd1679669a9507e4cd0c9,afc28f6eb85f9df952b87cd50a394431,2018-04-07 02:51:08,2018-04-07 03:03:14,2018-04-07 02:52:00,2018-04-08 02:52:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 02:52:00
bd4f505b72e0dab1b7bdde4be5e5ed8d,a956639e292fd1679669a9507e4cd0c9,afc28f6eb85f9df952b87cd50a394431,2018-04-07 02:58:35,2018-04-07 03:10:32,2018-04-07 02:59:00,2018-04-08 02:59:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 02:59:00
cf96fdfb62fc8a76cb1dcf3e50dce85a,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 03:02:20,2018-04-07 03:03:22,2018-04-07 03:03:00,2018-04-07 04:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 03:03:00
cf96fdfb62fc8a76cb1dcf3e50dce85a,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 03:02:20,2018-04-07 03:03:22,2018-04-07 03:03:00,2018-04-07 04:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 04:03:00
d4a8c5e9ebb9f6868e7c85ff75fe7d50,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 04:30:24,2018-04-07 04:31:27,2018-04-07 04:31:00,2018-04-07 05:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 04:31:00
ab9081caf896f8400fb9b67add5da8a0,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 05:28:01,2018-04-07 05:41:01,2018-04-07 05:28:00,2018-04-07 05:57:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 05:28:00
d4a8c5e9ebb9f6868e7c85ff75fe7d50,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 04:30:24,2018-04-07 04:31:27,2018-04-07 04:31:00,2018-04-07 05:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 05:31:00
681580fbe73dadd2ccad31f885c272a4,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 05:46:00,2018-04-07 05:58:58,2018-04-07 05:46:00,2018-04-07 06:15:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 05:46:00
0a14c8ffb4f188f84a57a840e53afd3c,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 05:51:48,2018-04-07 06:01:13,2018-04-07 05:52:00,2018-04-07 06:22:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 05:52:00
11be44b7ea0b934815259a899d5c502c,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 05:55:49,2018-04-07 06:06:00,2018-04-07 05:56:00,2018-04-07 06:26:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 05:56:00
ab9081caf896f8400fb9b67add5da8a0,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 05:28:01,2018-04-07 05:41:01,2018-04-07 05:28:00,2018-04-07 05:57:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 05:57:00
76e3a19f3b0523a590f8c8ac3f66c7fe,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 06:02:25,2018-04-07 06:03:15,2018-04-07 06:03:00,2018-04-07 07:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 06:03:00
681580fbe73dadd2ccad31f885c272a4,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 05:46:00,2018-04-07 05:58:58,2018-04-07 05:46:00,2018-04-07 06:15:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 06:15:00
0a14c8ffb4f188f84a57a840e53afd3c,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 05:51:48,2018-04-07 06:01:13,2018-04-07 05:52:00,2018-04-07 06:22:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 06:22:00
11be44b7ea0b934815259a899d5c502c,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 05:55:49,2018-04-07 06:06:00,2018-04-07 05:56:00,2018-04-07 06:26:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 06:26:00
76e3a19f3b0523a590f8c8ac3f66c7fe,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 06:02:25,2018-04-07 06:03:15,2018-04-07 06:03:00,2018-04-07 07:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 07:03:00
cd587930e482ff7235d0fcca98bc54c6,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 07:30:24,2018-04-07 07:31:37,2018-04-07 07:31:00,2018-04-07 08:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 07:31:00
cd587930e482ff7235d0fcca98bc54c6,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 07:30:24,2018-04-07 07:31:37,2018-04-07 07:31:00,2018-04-07 08:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 08:31:00
09ac0ca8cb36a90c4e0eab6d83e11cb5,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 09:02:41,2018-04-07 09:03:17,2018-04-07 09:03:00,2018-04-07 10:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 09:03:00
90d2d654f88b63e7a7530daed0b98ba3,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-06 09:27:53,2018-04-06 09:38:07,2018-04-06 09:29:00,2018-04-07 09:29:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 09:29:00
09ac0ca8cb36a90c4e0eab6d83e11cb5,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 09:02:41,2018-04-07 09:03:17,2018-04-07 09:03:00,2018-04-07 10:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 10:03:00
f40930ea0fe8ba94006f46ab96179737,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 10:30:23,2018-04-07 10:31:15,2018-04-07 10:31:00,2018-04-07 11:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 10:31:00
c1ed5f22a4e700d6bf18a9879a3f7f2f,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 11:12:48,2018-04-07 11:23:10,2018-04-07 11:13:00,2018-04-08 11:13:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 11:13:00
f40930ea0fe8ba94006f46ab96179737,d79a64ad06b4569c01b79595b62207fb,99b54d1d4e70e31f2c092dcec7e5e3b8,2018-04-07 10:30:23,2018-04-07 10:31:15,2018-04-07 10:31:00,2018-04-07 11:31:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,stop,2018-04-07 11:31:00
1c8d0976e6886e6d3674a66a02742b24,a956639e292fd1679669a9507e4cd0c9,45b7d90a39ea685ec4fcba668a70cebd,2018-04-07 12:02:19,2018-04-07 12:03:25,2018-04-07 12:03:00,2018-04-07 13:03:00,active,1,"[""="", ""$node_type"", ""compute_haswell""]",1-1,compute_haswell,start,2018-04-07 12:03:00
